Title ID;Genre importance;Genre
tt0285052;Primary genre;Drama
tt0285052;Secondary genre;War
tt0285066;Primary genre;Comedy
tt0285066;Secondary genre;Crime
tt0285066;Tertiary genre;Drama
tt0285086;Primary genre;Drama
tt0285103;Primary genre;Comedy
tt0285119;Primary genre;Fantasy
tt0285122;Primary genre;Comedy
tt0285126;Primary genre;Drama
tt0285160;Primary genre;Documentary
tt0285160;Secondary genre;History
tt0285161;Primary genre;Comedy
tt0285175;Primary genre;Crime
tt0285175;Secondary genre;Drama
tt0285178;Primary genre;Drama
tt0285182;Primary genre;Action
tt0285192;Primary genre;Thriller
tt0285209;Primary genre;Comedy
tt0285209;Secondary genre;Romance
tt0285221;Primary genre;Documentary
tt0285242;Primary genre;Mystery
tt0285242;Secondary genre;Western
tt0285252;Primary genre;Comedy
tt0285280;Primary genre;Drama
tt0285281;Primary genre;Drama
tt0285281;Secondary genre;Mystery
tt0285300;Primary genre;Comedy
tt0285300;Secondary genre;Family
tt0285319;Primary genre;Romance
tt0285327;Primary genre;Comedy
tt0285331;Primary genre;Action
tt0285331;Secondary genre;Crime
tt0285331;Tertiary genre;Drama
tt0285332;Primary genre;Drama
tt0285332;Secondary genre;Thriller
tt0285333;Primary genre;Action
tt0285333;Secondary genre;Drama
tt0285333;Tertiary genre;Mystery
tt0285334;Primary genre;Game-Show
tt0285335;Primary genre;Adventure
tt0285335;Secondary genre;Family
tt0285335;Tertiary genre;Game-Show
tt0285341;Primary genre;Comedy
tt0285341;Secondary genre;Drama
tt0285341;Tertiary genre;Family
tt0285342;Primary genre;Comedy
tt0285345;Primary genre;Comedy
tt0285351;Primary genre;Comedy
tt0285351;Secondary genre;Romance
tt0285356;Primary genre;Drama
tt0285358;Primary genre;Comedy
tt0285358;Secondary genre;Romance
tt0285359;Primary genre;Comedy
tt0285370;Primary genre;Crime
tt0285370;Secondary genre;Drama
tt0285374;Primary genre;Comedy
tt0285375;Primary genre;Animation
tt0285375;Secondary genre;Comedy
tt0285377;Primary genre;Action
tt0285377;Secondary genre;Adventure
tt0285377;Tertiary genre;Animation
tt0285383;Primary genre;Comedy
tt0285385;Primary genre;Comedy
tt0285391;Primary genre;Comedy
tt0285395;Primary genre;Drama
tt0285397;Primary genre;Comedy
tt0285403;Primary genre;Comedy
tt0285403;Secondary genre;Drama
tt0285416;Primary genre;Comedy
tt0285416;Secondary genre;Drama
tt0285433;Primary genre;Action
tt0285433;Secondary genre;Thriller
tt0285440;Primary genre;Thriller
tt0285441;Primary genre;Drama
tt0285462;Primary genre;Comedy
tt0285465;Primary genre;Drama
tt0285475;Primary genre;Action
tt0285475;Secondary genre;Drama
tt0285487;Primary genre;Drama
tt0285487;Secondary genre;Thriller
tt0285492;Primary genre;Drama
tt0285492;Secondary genre;Mystery
tt0285492;Tertiary genre;Sci-Fi
tt0285531;Primary genre;Drama
tt0285531;Secondary genre;Horror
tt0285531;Tertiary genre;Sci-Fi
tt0285534;Primary genre;Drama
tt0285563;Primary genre;Drama
tt0285563;Secondary genre;Mystery
tt0285566;Primary genre;Comedy
tt0285566;Secondary genre;Drama
tt0285624;Primary genre;Action
tt0285624;Secondary genre;Crime
tt0285624;Tertiary genre;Drama
tt0285627;Primary genre;Animation
tt0285627;Secondary genre;Comedy
tt0285627;Tertiary genre;Romance
tt0285631;Primary genre;Comedy
tt0285650;Primary genre;Drama
tt0285650;Secondary genre;Thriller
tt0285657;Primary genre;Comedy
tt0285657;Secondary genre;Crime
tt0285659;Primary genre;Documentary
tt0285659;Secondary genre;History
tt0285659;Tertiary genre;War
tt0285668;Primary genre;Drama
tt0285681;Primary genre;Drama
tt0285681;Secondary genre;Thriller
tt0285682;Primary genre;Comedy
tt0285682;Secondary genre;Romance
tt0285685;Primary genre;Comedy
tt0285685;Secondary genre;Family
tt0285685;Tertiary genre;Sport
tt0285698;Primary genre;Action
tt0285698;Secondary genre;Comedy
tt0285698;Tertiary genre;Drama
tt0285727;Primary genre;Drama
tt0285728;Primary genre;Biography
tt0285728;Secondary genre;Crime
tt0285728;Tertiary genre;Drama
tt0285736;Primary genre;Drama
tt0285736;Secondary genre;War
tt0285742;Primary genre;Drama
tt0285742;Secondary genre;Romance
tt0285819;Primary genre;Drama
tt0285823;Primary genre;Action
tt0285823;Secondary genre;Crime
tt0285823;Tertiary genre;Thriller
tt0285848;Primary genre;Drama
tt0285861;Primary genre;Crime
tt0285861;Secondary genre;Drama
tt0285861;Tertiary genre;Thriller
tt0285874;Primary genre;Drama
tt0285879;Primary genre;Comedy
tt0285879;Secondary genre;Drama
tt0285879;Tertiary genre;Romance
tt0285906;Primary genre;Action
tt0285906;Secondary genre;Crime
tt0285906;Tertiary genre;Drama
tt0285964;Primary genre;Comedy
tt0285973;Primary genre;Comedy
tt0285973;Secondary genre;Drama
tt0285973;Tertiary genre;Horror
tt0285999;Primary genre;Drama
tt0286009;Primary genre;Comedy
tt0286009;Secondary genre;Fantasy
tt0286057;Primary genre;Drama
tt0286057;Secondary genre;Fantasy
tt0286057;Tertiary genre;Romance
tt0286058;Primary genre;Drama
tt0286098;Primary genre;Action
tt0286098;Secondary genre;Fantasy
tt0286106;Primary genre;Drama
tt0286106;Secondary genre;Mystery
tt0286106;Tertiary genre;Sci-Fi
tt0286108;Primary genre;Mystery
tt0286108;Secondary genre;Thriller
tt0286112;Primary genre;Action
tt0286112;Secondary genre;Comedy
tt0286112;Tertiary genre;Family
tt0286152;Primary genre;Action
tt0286152;Secondary genre;Comedy
tt0286152;Tertiary genre;Crime
tt0286162;Primary genre;Drama
tt0286173;Primary genre;Drama
tt0286179;Primary genre;Drama
tt0286179;Secondary genre;Romance
tt0286181;Primary genre;Comedy
tt0286181;Secondary genre;Drama
tt0286192;Primary genre;Documentary
tt0286204;Primary genre;Crime
tt0286204;Secondary genre;Drama
tt0286204;Tertiary genre;Horror
tt0286218;Primary genre;Biography
tt0286218;Secondary genre;Drama
tt0286244;Primary genre;Animation
tt0286244;Secondary genre;Comedy
tt0286244;Tertiary genre;Drama
tt0286261;Primary genre;Drama
tt0286263;Primary genre;Action
tt0286263;Secondary genre;Comedy
tt0286265;Primary genre;Drama
tt0286306;Primary genre;Drama
tt0286306;Secondary genre;Horror
tt0286306;Tertiary genre;Thriller
tt0286320;Primary genre;Comedy
tt0286320;Secondary genre;Family
tt0286320;Tertiary genre;Romance
tt0286347;Primary genre;Animation
tt0286347;Secondary genre;Comedy
tt0286347;Tertiary genre;Family
tt0286378;Primary genre;Adventure
tt0286378;Secondary genre;Drama
tt0286378;Tertiary genre;Romance
tt0286410;Primary genre;Comedy
tt0286410;Secondary genre;Drama
tt0286476;Primary genre;Comedy
tt0286476;Secondary genre;Drama
tt0286476;Tertiary genre;Family
tt0286482;Primary genre;Drama
tt0286482;Secondary genre;Romance
tt0286484;Primary genre;Drama
tt0286484;Secondary genre;Thriller
tt0286486;Primary genre;Crime
tt0286486;Secondary genre;Drama
tt0286486;Tertiary genre;Thriller
tt0286493;Primary genre;Crime
tt0286493;Secondary genre;Drama
tt0286493;Tertiary genre;Mystery
tt0286499;Primary genre;Comedy
tt0286499;Secondary genre;Drama
tt0286499;Tertiary genre;Romance
tt0286515;Primary genre;Crime
tt0286516;Primary genre;Drama
tt0286529;Primary genre;Drama
tt0286529;Secondary genre;Music
tt0286553;Primary genre;Crime
tt0286553;Secondary genre;Drama
tt0286560;Primary genre;Comedy
tt0286560;Secondary genre;Drama
tt0286594;Primary genre;Crime
tt0286594;Secondary genre;Horror
tt0286594;Tertiary genre;Mystery
tt0286613;Primary genre;Adventure
tt0286613;Secondary genre;Comedy
tt0286613;Tertiary genre;Drama
tt0286635;Primary genre;Action
tt0286635;Secondary genre;Crime
tt0286635;Tertiary genre;Drama
tt0286680;Primary genre;Horror
tt0286681;Primary genre;Documentary
tt0286702;Primary genre;Drama
tt0286702;Secondary genre;Thriller
tt0286710;Primary genre;Drama
tt0286713;Primary genre;Comedy
tt0286713;Secondary genre;Drama
tt0286713;Tertiary genre;Family
tt0286716;Primary genre;Action
tt0286716;Secondary genre;Sci-Fi
tt0286751;Primary genre;Horror
tt0286751;Secondary genre;Mystery
tt0286751;Tertiary genre;Sci-Fi
tt0286788;Primary genre;Comedy
tt0286788;Secondary genre;Drama
tt0286788;Tertiary genre;Family
tt0286797;Primary genre;Comedy
tt0286797;Secondary genre;Romance
tt0286855;Primary genre;Comedy
tt0286855;Secondary genre;Romance
tt0286887;Primary genre;Comedy
tt0286887;Secondary genre;Drama
tt0286900;Primary genre;Drama
tt0286915;Primary genre;Comedy
tt0286916;Primary genre;Comedy
tt0286916;Secondary genre;Drama
tt0286916;Tertiary genre;Family
tt0286917;Primary genre;Action
tt0286917;Secondary genre;Crime
tt0286917;Tertiary genre;Horror
tt0286921;Primary genre;Drama
tt0286923;Primary genre;Documentary
tt0286923;Secondary genre;War
tt0286939;Primary genre;Drama
tt0286953;Primary genre;Family
tt0286971;Primary genre;Comedy
tt0286971;Secondary genre;Drama
tt0286978;Primary genre;Documentary
tt0286978;Secondary genre;History
tt0286978;Tertiary genre;War
tt0286989;Primary genre;Adventure
tt0286989;Secondary genre;Drama
tt0286996;Primary genre;Drama
tt0287021;Primary genre;Drama
tt0287031;Primary genre;Drama
tt0287031;Secondary genre;Music
tt0287048;Primary genre;Comedy
tt0287048;Secondary genre;Drama
tt0287058;Primary genre;Animation
tt0287058;Secondary genre;Family
tt0287072;Primary genre;Horror
tt0287072;Secondary genre;Mystery
tt0287072;Tertiary genre;Thriller
tt0287074;Primary genre;Documentary
tt0287085;Primary genre;Comedy
tt0287085;Secondary genre;Romance
tt0287086;Primary genre;Comedy
tt0287092;Primary genre;Drama
tt0287100;Primary genre;Biography
tt0287100;Secondary genre;War
tt0287112;Primary genre;Comedy
tt0287123;Primary genre;Comedy
tt0287123;Secondary genre;Family
tt0287123;Tertiary genre;Romance
tt0287128;Primary genre;Drama
tt0287155;Primary genre;Action
tt0287155;Secondary genre;Drama
tt0287187;Primary genre;Talk-Show
tt0287196;Primary genre;Game-Show
tt0287196;Secondary genre;Music
tt0287196;Tertiary genre;Reality-TV
tt0287231;Primary genre;Comedy
tt0287231;Secondary genre;Drama
tt0287231;Tertiary genre;Romance
tt0287243;Primary genre;Documentary
tt0287251;Primary genre;Romance
tt0287254;Primary genre;Comedy
tt0287260;Primary genre;Drama
tt0287260;Secondary genre;Family
tt0287260;Tertiary genre;Western
tt0287264;Primary genre;Drama
tt0287264;Secondary genre;Romance
tt0287265;Primary genre;Comedy
tt0287265;Secondary genre;History
tt0287269;Primary genre;Crime
tt0287269;Secondary genre;Drama
tt0287269;Tertiary genre;Mystery
tt0287276;Primary genre;Comedy
tt0287276;Secondary genre;Drama
tt0287276;Tertiary genre;Romance
tt0287284;Primary genre;Drama
tt0287284;Secondary genre;Romance
tt0287312;Primary genre;Drama
tt0287312;Secondary genre;Romance
tt0287364;Primary genre;Drama
tt0287392;Primary genre;Biography
tt0287392;Secondary genre;Drama
tt0287393;Primary genre;Comedy
tt0287393;Secondary genre;Drama
tt0287393;Tertiary genre;Music
tt0287400;Primary genre;Drama
tt0287425;Primary genre;Crime
tt0287425;Secondary genre;Drama
tt0287425;Tertiary genre;Thriller
tt0287445;Primary genre;Documentary
tt0287448;Primary genre;Drama
tt0287448;Secondary genre;History
tt0287467;Primary genre;Drama
tt0287467;Secondary genre;Mystery
tt0287467;Tertiary genre;Romance
tt0287469;Primary genre;Action
tt0287469;Secondary genre;Comedy
tt0287469;Tertiary genre;Drama
tt0287471;Primary genre;Comedy
tt0287471;Secondary genre;Drama
tt0287471;Tertiary genre;Romance
tt0287496;Primary genre;Biography
tt0287496;Secondary genre;Documentary
tt0287497;Primary genre;Action
tt0287497;Secondary genre;Adventure
tt0287497;Tertiary genre;Comedy
tt0287519;Primary genre;Drama
tt0287519;Secondary genre;Romance
tt0287535;Primary genre;Action
tt0287535;Secondary genre;Drama
tt0287535;Tertiary genre;War
tt0287566;Primary genre;Fantasy
tt0287566;Secondary genre;Mystery
tt0287580;Primary genre;Drama
tt0287581;Primary genre;Drama
tt0287583;Primary genre;Comedy
tt0287583;Secondary genre;Drama
tt0287583;Tertiary genre;Romance
tt0287597;Primary genre;Comedy
tt0287624;Primary genre;Biography
tt0287624;Secondary genre;Drama
tt0287625;Primary genre;Comedy
tt0287625;Secondary genre;Drama
tt0287634;Primary genre;Comedy
tt0287634;Secondary genre;Documentary
tt0287635;Primary genre;Action
tt0287635;Secondary genre;Adventure
tt0287635;Tertiary genre;Animation
tt0287641;Primary genre;Comedy
tt0287641;Secondary genre;Sci-Fi
tt0287644;Primary genre;Documentary
tt0287644;Secondary genre;Music
tt0287645;Primary genre;Drama
tt0287645;Secondary genre;Romance
tt0287669;Primary genre;Drama
tt0287669;Secondary genre;Family
tt0287708;Primary genre;Comedy
tt0287708;Secondary genre;Drama
tt0287717;Primary genre;Action
tt0287717;Secondary genre;Adventure
tt0287717;Tertiary genre;Comedy
tt0287730;Primary genre;Action
tt0287730;Secondary genre;Crime
tt0287730;Tertiary genre;Drama
tt0287733;Primary genre;Action
tt0287733;Secondary genre;Drama
tt0287733;Tertiary genre;Horror
tt0287785;Primary genre;Comedy
tt0287790;Primary genre;Documentary
tt0287800;Primary genre;Comedy
tt0287800;Secondary genre;Drama
tt0287803;Primary genre;Drama
tt0287815;Primary genre;Drama
tt0287826;Primary genre;Drama
tt0287826;Secondary genre;Thriller
tt0287839;Primary genre;Adventure
tt0287839;Secondary genre;Drama
tt0287839;Tertiary genre;Fantasy
tt0287846;Primary genre;Drama
tt0287846;Secondary genre;Horror
tt0287871;Primary genre;Action
tt0287871;Secondary genre;Adventure
tt0287871;Tertiary genre;Drama
tt0287872;Primary genre;Comedy
tt0287872;Secondary genre;Music
tt0287888;Primary genre;Action
tt0287888;Secondary genre;Game-Show
tt0287888;Tertiary genre;Reality-TV
tt0287898;Primary genre;Comedy
tt0287898;Secondary genre;Game-Show
tt0287901;Primary genre;Action
tt0287901;Secondary genre;Comedy
tt0287901;Tertiary genre;Crime
tt0287914;Primary genre;Crime
tt0287914;Secondary genre;Drama
tt0287914;Tertiary genre;Romance
tt0287915;Primary genre;Comedy
tt0287922;Primary genre;Comedy
tt0287931;Primary genre;Documentary
tt0287934;Primary genre;Comedy
tt0287934;Secondary genre;Drama
tt0287936;Primary genre;Drama
tt0287936;Secondary genre;Mystery
tt0287936;Tertiary genre;Thriller
tt0287963;Primary genre;Comedy
tt0287963;Secondary genre;Drama
tt0287963;Tertiary genre;Fantasy
tt0287978;Primary genre;Action
tt0287978;Secondary genre;Crime
tt0287986;Primary genre;Comedy
tt0287986;Secondary genre;Romance
tt0287999;Primary genre;Comedy
tt0287999;Secondary genre;Family
tt0287999;Tertiary genre;Romance
tt0288038;Primary genre;Action
tt0288038;Secondary genre;Comedy
tt0288040;Primary genre;Crime
tt0288040;Secondary genre;Horror
tt0288040;Tertiary genre;Romance
tt0288045;Primary genre;Action
tt0288045;Secondary genre;Comedy
tt0288045;Tertiary genre;Fantasy
tt0288073;Primary genre;Action
tt0288073;Secondary genre;Thriller
tt0288092;Primary genre;Comedy
tt0288092;Secondary genre;Drama
tt0288093;Primary genre;Family
tt0288093;Secondary genre;Romance
tt0288102;Primary genre;Drama
tt0288115;Primary genre;Romance
tt0288142;Primary genre;Comedy
tt0288144;Primary genre;Comedy
tt0288144;Secondary genre;Drama
tt0288167;Primary genre;Comedy
tt0288167;Secondary genre;Crime
tt0288167;Tertiary genre;Drama
tt0288192;Primary genre;Drama
tt0288215;Primary genre;Action
tt0288215;Secondary genre;Sci-Fi
tt0288225;Primary genre;Drama
tt0288229;Primary genre;Drama
tt0288230;Primary genre;Comedy
tt0288230;Secondary genre;Drama
tt0288243;Primary genre;Drama
tt0288243;Secondary genre;Horror
tt0288243;Tertiary genre;Mystery
tt0288244;Primary genre;Adventure
tt0288244;Secondary genre;Comedy
tt0288244;Tertiary genre;Fantasy
tt0288257;Primary genre;Drama
tt0288263;Primary genre;Family
tt0288276;Primary genre;Crime
tt0288276;Secondary genre;Mystery
tt0288276;Tertiary genre;Thriller
tt0288309;Primary genre;Comedy
tt0288309;Secondary genre;Romance
tt0288324;Primary genre;Drama
tt0288324;Secondary genre;Romance
tt0288324;Tertiary genre;War
tt0288330;Primary genre;Drama
tt0288330;Secondary genre;Romance
tt0288330;Tertiary genre;War
tt0288346;Primary genre;Comedy
tt0288346;Secondary genre;Drama
tt0288370;Primary genre;Comedy
tt0288370;Secondary genre;Game-Show
tt0288370;Tertiary genre;Sport
tt0288379;Primary genre;Game-Show
tt0288379;Secondary genre;Mystery
tt0288379;Tertiary genre;Reality-TV
tt0288380;Primary genre;Crime
tt0288380;Secondary genre;Drama
tt0288380;Tertiary genre;Mystery
tt0288398;Primary genre;Comedy
tt0288401;Primary genre;Drama
tt0288401;Secondary genre;Romance
tt0288403;Primary genre;Drama
tt0288424;Primary genre;Drama
tt0288431;Primary genre;Comedy
tt0288431;Secondary genre;Drama
tt0288439;Primary genre;Crime
tt0288439;Secondary genre;Drama
tt0288439;Tertiary genre;Thriller
tt0288477;Primary genre;Horror
tt0288479;Primary genre;Adventure
tt0288479;Secondary genre;Comedy
tt0288479;Tertiary genre;Drama
tt0288480;Primary genre;Action
tt0288480;Secondary genre;Drama
tt0288480;Tertiary genre;Thriller
tt0288491;Primary genre;Drama
tt0288519;Primary genre;Biography
tt0288519;Secondary genre;Documentary
tt0288519;Tertiary genre;Music
tt0288520;Primary genre;Comedy
tt0288520;Secondary genre;Romance
tt0288562;Primary genre;Action
tt0288562;Secondary genre;Crime
tt0288562;Tertiary genre;Drama
tt0288569;Primary genre;Adventure
tt0288569;Secondary genre;Drama
tt0288569;Tertiary genre;War
tt0288602;Primary genre;Comedy
tt0288602;Secondary genre;Drama
tt0288618;Primary genre;Biography
tt0288618;Secondary genre;Drama
tt0288623;Primary genre;Comedy
tt0288623;Secondary genre;Drama
tt0288624;Primary genre;Drama
tt0288626;Primary genre;Comedy
tt0288626;Secondary genre;Romance
tt0288628;Primary genre;Drama
tt0288651;Primary genre;Drama
tt0288651;Secondary genre;Thriller
tt0288719;Primary genre;Drama
tt0288808;Primary genre;Drama
tt0288808;Secondary genre;Romance
tt0288808;Tertiary genre;Thriller
tt0288838;Primary genre;Drama
tt0288861;Primary genre;Crime
tt0288861;Secondary genre;Drama
tt0288861;Tertiary genre;Thriller
tt0288869;Primary genre;Drama
tt0288880;Primary genre;Documentary
tt0288896;Primary genre;Drama
tt0288900;Primary genre;Documentary
tt0288909;Primary genre;Drama
tt0288937;Primary genre;Drama
tt0288937;Secondary genre;Romance
tt0288981;Primary genre;Drama
tt0289032;Primary genre;Drama
tt0289032;Secondary genre;Romance
tt0289035;Primary genre;Animation
tt0289041;Primary genre;Drama
tt0289043;Primary genre;Drama
tt0289043;Secondary genre;Horror
tt0289043;Tertiary genre;Sci-Fi
tt0289048;Primary genre;Drama
tt0289054;Primary genre;Comedy
tt0289054;Secondary genre;Drama
tt0289054;Tertiary genre;Fantasy
tt0289055;Primary genre;Drama
tt0289055;Secondary genre;Horror
tt0289055;Tertiary genre;Romance
tt0289058;Primary genre;Drama
tt0289074;Primary genre;Drama
tt0289074;Secondary genre;Romance
tt0289076;Primary genre;Comedy
tt0289080;Primary genre;Biography
tt0289080;Secondary genre;Drama
tt0289080;Tertiary genre;History
tt0289092;Primary genre;Comedy
tt0289092;Secondary genre;Drama
tt0289092;Tertiary genre;Sport
tt0289120;Primary genre;Drama
tt0289138;Primary genre;Comedy
tt0289146;Primary genre;Horror
tt0289146;Secondary genre;Mystery
tt0289146;Tertiary genre;Thriller
tt0289152;Primary genre;Drama
tt0289152;Secondary genre;Romance
tt0289176;Primary genre;Documentary
tt0289176;Secondary genre;Drama
tt0289181;Primary genre;Drama
tt0289181;Secondary genre;Romance
tt0289195;Primary genre;Comedy
tt0289213;Primary genre;Action
tt0289213;Secondary genre;Sci-Fi
tt0289213;Tertiary genre;Thriller
tt0289229;Primary genre;Crime
tt0289229;Secondary genre;Drama
tt0289229;Tertiary genre;Mystery
tt0289245;Primary genre;Crime
tt0289245;Secondary genre;Drama
tt0289275;Primary genre;Comedy
tt0289275;Secondary genre;Drama
tt0289278;Primary genre;Action
tt0289278;Secondary genre;Drama
tt0289319;Primary genre;Comedy
tt0289319;Secondary genre;Drama
tt0289319;Tertiary genre;Musical
tt0289320;Primary genre;Drama
tt0289320;Secondary genre;Thriller
tt0289360;Primary genre;Drama
tt0289361;Primary genre;Drama
tt0289361;Secondary genre;Horror
tt0289361;Tertiary genre;Thriller
tt0289390;Primary genre;Drama
tt0289408;Primary genre;Action
tt0289408;Secondary genre;Adventure
tt0289408;Tertiary genre;Animation
tt0289432;Primary genre;Comedy
tt0289438;Primary genre;Horror
tt0289438;Secondary genre;Mystery
tt0289461;Primary genre;Drama
tt0289616;Primary genre;Action
tt0289616;Secondary genre;Comedy
tt0289623;Primary genre;Comedy
tt0289635;Primary genre;Crime
tt0289635;Secondary genre;Drama
tt0289649;Primary genre;Crime
tt0289649;Secondary genre;Drama
tt0289652;Primary genre;Crime
tt0289652;Secondary genre;Drama
tt0289652;Tertiary genre;Mystery
tt0289668;Primary genre;Drama
tt0289679;Primary genre;Drama
tt0289725;Primary genre;Action
tt0289725;Secondary genre;Crime
tt0289725;Tertiary genre;Drama
tt0289730;Primary genre;Comedy
tt0289730;Secondary genre;Romance
tt0289756;Primary genre;Drama
tt0289756;Secondary genre;Romance
tt0289758;Primary genre;Action
tt0289758;Secondary genre;Drama
tt0289758;Tertiary genre;Thriller
tt0289765;Primary genre;Crime
tt0289765;Secondary genre;Drama
tt0289765;Tertiary genre;Thriller
tt0289768;Primary genre;Horror
tt0289768;Secondary genre;Thriller
tt0289786;Primary genre;Comedy
tt0289786;Secondary genre;Drama
tt0289791;Primary genre;Drama
tt0289800;Primary genre;Drama
tt0289800;Secondary genre;Romance
tt0289800;Tertiary genre;Sci-Fi
tt0289817;Primary genre;Crime
tt0289817;Secondary genre;Drama
tt0289825;Primary genre;Drama
tt0289830;Primary genre;Drama
tt0289830;Secondary genre;Mystery
tt0289830;Tertiary genre;Sci-Fi
tt0289844;Primary genre;Documentary
tt0289844;Secondary genre;History
tt0289845;Primary genre;Action
tt0289845;Secondary genre;Crime
tt0289845;Tertiary genre;Horror
tt0289848;Primary genre;Comedy
tt0289848;Secondary genre;Crime
tt0289873;Primary genre;Drama
tt0289873;Secondary genre;Sport
tt0289877;Primary genre;Action
tt0289877;Secondary genre;Adventure
tt0289877;Tertiary genre;Comedy
tt0289879;Primary genre;Drama
tt0289879;Secondary genre;Sci-Fi
tt0289879;Tertiary genre;Thriller
tt0289889;Primary genre;Comedy
tt0289889;Secondary genre;Drama
tt0289889;Tertiary genre;Romance
tt0289933;Primary genre;Adventure
tt0289933;Secondary genre;Family
tt0289933;Tertiary genre;Mystery
tt0289944;Primary genre;Thriller
tt0289992;Primary genre;Crime
tt0289992;Secondary genre;Drama
tt0289992;Tertiary genre;Thriller
tt0290002;Primary genre;Comedy
tt0290002;Secondary genre;Romance
tt0290006;Primary genre;Family
tt0290014;Primary genre;Action
tt0290015;Primary genre;Comedy
tt0290015;Secondary genre;Drama
tt0290015;Tertiary genre;Romance
tt0290028;Primary genre;Fantasy
tt0290028;Secondary genre;Romance
tt0290032;Primary genre;Drama
tt0290082;Primary genre;Comedy
tt0290086;Primary genre;Comedy
tt0290086;Secondary genre;Thriller
tt0290095;Primary genre;Action
tt0290095;Secondary genre;Comedy
tt0290095;Tertiary genre;Sci-Fi
tt0290111;Primary genre;Adventure
tt0290111;Secondary genre;Comedy
tt0290117;Primary genre;Animation
tt0290117;Secondary genre;Comedy
tt0290210;Primary genre;Drama
tt0290210;Secondary genre;War
tt0290212;Primary genre;Comedy
tt0290212;Secondary genre;Romance
tt0290218;Primary genre;Drama
tt0290218;Secondary genre;Romance
tt0290219;Primary genre;Action
tt0290219;Secondary genre;Drama
tt0290219;Tertiary genre;Thriller
tt0290221;Primary genre;Crime
tt0290221;Secondary genre;Drama
tt0290223;Primary genre;Action
tt0290223;Secondary genre;Adventure
tt0290223;Tertiary genre;Animation
tt0290233;Primary genre;Drama
tt0290233;Secondary genre;Horror
tt0290238;Primary genre;Drama
tt0290249;Primary genre;Comedy
tt0290280;Primary genre;Drama
tt0290281;Primary genre;Adventure
tt0290281;Secondary genre;Animation
tt0290281;Tertiary genre;Comedy
tt0290296;Primary genre;Documentary
tt0290326;Primary genre;Drama
tt0290326;Secondary genre;Romance
tt0290329;Primary genre;Comedy
tt0290329;Secondary genre;Drama
tt0290329;Tertiary genre;Horror
tt0290332;Primary genre;Comedy
tt0290334;Primary genre;Action
tt0290334;Secondary genre;Sci-Fi
tt0290334;Tertiary genre;Thriller
tt0290341;Primary genre;Comedy
tt0290374;Primary genre;Drama
tt0290374;Secondary genre;Fantasy
tt0290382;Primary genre;Adventure
tt0290382;Secondary genre;Family
tt0290382;Tertiary genre;Fantasy
tt0290435;Primary genre;Drama
tt0290435;Secondary genre;Romance
tt0290498;Primary genre;Crime
tt0290498;Secondary genre;Drama
tt0290498;Tertiary genre;Romance
tt0290532;Primary genre;Comedy
tt0290532;Secondary genre;Romance
tt0290535;Primary genre;Crime
tt0290535;Secondary genre;Drama
tt0290555;Primary genre;Drama
tt0290555;Secondary genre;Thriller
tt0290591;Primary genre;Documentary
tt0290594;Primary genre;Action
tt0290594;Secondary genre;Drama
tt0290641;Primary genre;Drama
tt0290654;Primary genre;Comedy
tt0290661;Primary genre;Drama
tt0290662;Primary genre;Comedy
tt0290662;Secondary genre;Drama
tt0290664;Primary genre;Drama
tt0290673;Primary genre;Crime
tt0290673;Secondary genre;Drama
tt0290673;Tertiary genre;Horror
tt0290714;Primary genre;Action
tt0290714;Secondary genre;Adventure
tt0290714;Tertiary genre;Comedy
tt0290729;Primary genre;Drama
tt0290733;Primary genre;Crime
tt0290733;Secondary genre;Drama
tt0290745;Primary genre;Drama
tt0290747;Primary genre;Action
tt0290747;Secondary genre;Adventure
tt0290747;Tertiary genre;Horror
tt0290759;Primary genre;Thriller
tt0290766;Primary genre;Drama
tt0290794;Primary genre;Drama
tt0290794;Secondary genre;Musical
tt0290794;Tertiary genre;Mystery
tt0290808;Primary genre;Action
tt0290808;Secondary genre;Comedy
tt0290809;Primary genre;Comedy
tt0290809;Secondary genre;Drama
tt0290823;Primary genre;Comedy
tt0290823;Secondary genre;Drama
tt0290824;Primary genre;Horror
tt0290824;Secondary genre;Sci-Fi
tt0290824;Tertiary genre;Thriller
tt0290841;Primary genre;Comedy
tt0290841;Secondary genre;Drama
tt0290858;Primary genre;Drama
tt0290867;Primary genre;Comedy
tt0290867;Secondary genre;Drama
tt0290872;Primary genre;Drama
tt0290872;Secondary genre;Romance
tt0290875;Primary genre;Comedy
tt0290875;Secondary genre;Drama
tt0290875;Tertiary genre;Romance
tt0290879;Primary genre;Action
tt0290879;Secondary genre;Adventure
tt0290879;Tertiary genre;Biography
tt0290884;Primary genre;Action
tt0290884;Secondary genre;Adventure
tt0290884;Tertiary genre;Horror
tt0290903;Primary genre;Drama
tt0290903;Secondary genre;Family
tt0290912;Primary genre;Action
tt0290912;Secondary genre;Drama
tt0290912;Tertiary genre;Horror
tt0290916;Primary genre;Comedy
tt0290916;Secondary genre;Drama
tt0290916;Tertiary genre;Romance
tt0290930;Primary genre;Drama
tt0290935;Primary genre;Drama
tt0290941;Primary genre;Comedy
tt0290941;Secondary genre;Romance
tt0290966;Primary genre;Action
tt0290966;Secondary genre;Drama
tt0290966;Tertiary genre;Sci-Fi
tt0290978;Primary genre;Comedy
tt0290978;Secondary genre;Drama
tt0290983;Primary genre;Action
tt0290983;Secondary genre;Adventure
