,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020
4728,3643673,Bedford-Stuyvesant,40.68949,-73.92784,Entire home/apt,100.00,288.0,3,40,0.61,77
4729,3644017,Queens,40.775909999999996,-73.9145,Private room,100.00,42.0,1,38,0.58,174
4732,3645284,Upper East Side,40.76043,-73.95992,Entire home/apt,160.00,58.0,30,15,0.23,281
4735,3646551,Manhattan,40.73568,-73.98062,Entire home/apt,150.00,59.0,30,2,0.03,363
4737,3652120,Midtown,40.76073,-73.99215,Entire home/apt,115.00,0.0,30,3,0.05,365
4738,3652230,The Rockaways,40.5903,-73.8143,Private room,113.00,0.0,2,39,0.73,365
4739,3653996,Midtown,40.76882,-73.98699,Entire home/apt,110.00,142.0,30,10,0.17,365
4743,3655367,Crown Heights,40.6737,-73.95335,Entire home/apt,81.00,31.0,30,101,1.57,234
4744,3659544,Hell's Kitchen,40.76625,-73.99387,Private room,69.00,304.0,3,188,2.96,0
4749,3662724,Manhattan,40.77448,-73.96101999999999,Entire home/apt,175.00,1.0,30,2,0.05,281
4750,3662795,Midwood,40.62401,-73.95775,Private room,49.00,19.0,2,28,0.53,278
4754,3663178,Brooklyn,40.67541,-73.94408,Entire home/apt,216.00,236.0,1,257,3.96,318
4757,3663984,Manhattan,40.772220000000004,-73.95604,Entire home/apt,118.00,51.0,30,5,0.09,336
4758,3664439,Midtown East,40.749109999999995,-73.98201999999999,Private room,95.00,21.0,3,79,1.73,0
4760,3666653,Bay Ridge,40.62356,-74.024,Entire home/apt,170.00,73.0,4,152,2.59,0
4761,3666709,Upper East Side,40.7729,-73.95276,Entire home/apt,129.00,363.0,6,12,0.19,0
4762,3670659,Brooklyn,40.683370000000004,-73.95819,Entire home/apt,189.00,43.0,30,11,0.18,355
4764,3673938,Bedford-Stuyvesant,40.69437,-73.95841,Private room,50.00,298.0,5,23,0.83,75
4765,3674757,Bedford-Stuyvesant,40.6916,-73.94714,Private room,77.00,9.0,2,149,2.3,351
4766,3675957,Brooklyn,40.69839,-73.97666,Entire home/apt,160.00,201.0,7,16,0.39,6
4767,3677769,Queens,40.741890000000005,-73.92375,Private room,75.00,33.0,2,118,1.85,0
4770,3678796,Bedford-Stuyvesant,40.68138,-73.95018,Entire home/apt,99.00,10.0,3,234,3.61,336
4771,3678829,Brooklyn,40.671640000000004,-73.97761,Entire home/apt,545.00,262.0,2,11,0.2,122
4772,3678990,Washington Heights,40.84686,-73.94181,Private room,70.00,72.0,2,291,4.53,293
4777,3685704,Brooklyn,40.68822,-73.94357,Entire home/apt,95.00,26.0,3,129,2.22,250
4783,3688168,Brooklyn,40.68927,-73.96956999999999,Entire home/apt,400.00,23.0,2,133,2.1,0
4784,3688197,Brooklyn,40.646440000000005,-73.9756,Entire home/apt,99.00,364.0,1,10,0.19,0
4785,3689140,Manhattan,40.734190000000005,-74.00213000000001,Entire home/apt,197.00,189.0,2,230,3.54,281
4789,3695725,Williamsburg,40.71621,-73.95642,Entire home/apt,375.00,197.0,2,127,1.99,165
4791,3696043,Brooklyn,40.66827,-73.92509,Entire home/apt,75.00,193.0,1,155,2.4,121
4793,3697432,Upper East Side,40.775420000000004,-73.95437,Private room,73.00,199.0,3,54,0.83,146
4794,3698111,Upper East Side,40.77579,-73.9557,Private room,87.00,199.0,2,67,1.03,133
4795,3698241,Manhattan,40.77688,-73.95616,Private room,74.00,203.0,3,69,1.06,139
4797,3700364,Greenwich Village,40.7284,-73.99812,Entire home/apt,199.00,317.0,5,57,1.14,47
4802,3703633,Manhattan,40.73268,-73.98689,Entire home/apt,195.00,50.0,30,7,0.12,279
4803,3703805,Brooklyn,40.66935,-73.9485,Private room,99.00,0.0,5,27,0.62,365
4805,3709013,Brooklyn,40.68473,-73.95697,Entire home/apt,99.00,364.0,3,14,0.35,2
4806,3709582,Washington Heights,40.85504,-73.93083,Entire home/apt,95.00,308.0,3,40,1.44,47
4809,3710436,Bedford-Stuyvesant,40.67862,-73.94686999999999,Entire home/apt,199.00,106.0,3,120,1.98,7
4810,3710685,Queens,40.745020000000004,-73.9169,Entire home/apt,100.00,17.0,3,83,1.32,0
4811,3715638,East Harlem,40.79508,-73.94895,Private room,74.00,162.0,2,227,3.5,0
4813,3716193,Bedford-Stuyvesant,40.68205,-73.94239,Entire home/apt,100.00,33.0,3,178,2.74,1
4822,3728309,Bedford-Stuyvesant,40.68905,-73.92685,Private room,45.00,116.0,14,9,0.29,209
4823,3728837,Brooklyn,40.72533,-73.94204,Entire home/apt,129.00,0.0,30,6,0.11,0
4824,3730612,The Bronx,40.87281,-73.82766,Private room,65.00,28.0,2,15,0.24,311
4827,3735483,Brooklyn,40.68732,-73.94058000000001,Private room,55.00,328.0,2,41,0.96,0
4831,3738815,Manhattan,40.750679999999996,-73.98177,Entire home/apt,136.00,196.0,30,10,0.18,0
4834,3740402,Upper East Side,40.77693,-73.95631999999999,Private room,82.00,189.0,3,60,0.92,161
4837,3741728,Brooklyn,40.68667,-73.93897,Entire home/apt,117.00,270.0,5,115,1.79,53
4838,3741945,Manhattan,40.77707,-73.95652,Private room,71.00,202.0,3,58,1.0,92
4840,3743048,Staten Island,40.644079999999995,-74.07834,Private room,56.00,300.0,2,103,2.09,307
4844,3747567,Manhattan,40.79416,-73.93984,Private room,80.00,206.0,6,51,0.8,149
4845,3748684,Carroll Gardens,40.68472,-73.99894,Entire home/apt,275.00,291.0,31,57,0.92,362
4846,3749971,Brooklyn,40.716229999999996,-73.96415,Private room,115.00,364.0,1,95,1.47,0
4848,3751048,Manhattan,40.77175,-73.95742,Entire home/apt,95.00,5.0,30,11,0.21,349
4850,3752035,Bedford-Stuyvesant,40.68772,-73.95484,Entire home/apt,180.00,57.0,3,84,1.4,337
4853,3757461,Gramercy Park,40.73601,-73.98205,Private room,69.00,27.0,2,193,3.0,302
4854,3758296,Harlem,40.80645,-73.95804,Private room,95.00,7.0,5,27,0.43,348
4855,3758686,Brooklyn,40.67472,-73.93,Entire home/apt,117.00,28.0,2,94,1.47,1
4856,3759009,Greenwich Village,40.73243,-74.00052,Entire home/apt,219.00,208.0,1,80,1.25,160
4857,3760029,Queens,40.75508,-73.91673,Entire home/apt,100.00,152.0,2,157,2.49,185
4858,3760158,Brooklyn,40.67609,-73.96459,Entire home/apt,320.00,323.0,2,42,0.7,33
4859,3760592,Kips Bay,40.742129999999996,-73.9801,Private room,95.00,6.0,30,56,0.87,339
4860,3760824,Bushwick,40.70322,-73.92913,Private room,110.00,31.0,1,20,0.36,348
4861,3764540,Williamsburg,40.7151,-73.95421999999999,Entire home/apt,134.00,362.0,4,53,0.94,12
4862,3765095,Flatbush,40.65441,-73.96257,Private room,45.00,332.0,10,9,0.23,90
4863,3765357,Kips Bay,40.739670000000004,-73.98040999999999,Entire home/apt,200.00,206.0,13,4,0.06,177
4864,3766496,Hell's Kitchen,40.76559,-73.99221,Private room,110.00,209.0,2,98,1.52,148
4865,3766770,Manhattan,40.80592,-73.93653,Entire home/apt,150.00,19.0,3,74,1.17,357
4866,3767079,Manhattan,40.80325,-73.9407,Entire home/apt,140.00,13.0,3,84,1.32,345
4867,3767156,Brooklyn,40.6825,-73.90818,Entire home/apt,149.00,117.0,2,255,3.92,270
4868,3767267,Morningside Heights,40.81065,-73.96311999999999,Private room,99.00,15.0,4,62,1.0,51
4870,3768726,Bedford-Stuyvesant,40.68642,-73.9353,Entire home/apt,105.00,33.0,6,17,0.4,206
4871,3768977,Astoria,40.76403,-73.92161999999999,Entire home/apt,170.00,33.0,3,124,1.93,0
4872,3769052,The Bronx,40.846109999999996,-73.91036,Private room,40.00,22.0,3,67,1.05,338
4874,3771845,Lower East Side,40.72144,-73.99356,Private room,95.00,15.0,1,72,1.16,65
4877,3775259,Brooklyn,40.6872,-73.93805,Entire home/apt,169.00,20.0,3,190,3.0,351
4879,3779230,Brooklyn,40.68826,-73.9385,Private room,30.00,1.0,1,9,0.16,289
4880,3780113,Manhattan,40.80919,-73.94815,Entire home/apt,120.00,27.0,3,89,1.4,272
4882,3780715,Bedford-Stuyvesant,40.68358,-73.94838,Private room,120.00,30.0,2,91,1.62,352
4885,3782441,Manhattan,40.7311,-74.00014,Private room,170.00,6.0,1,25,0.46,203
4886,3782925,Williamsburg,40.70967,-73.94945,Entire home/apt,124.00,55.0,5,99,1.56,301
4887,3783016,Upper West Side,40.79253,-73.97378,Entire home/apt,104.00,202.0,30,16,0.26,151
4888,3783021,Manhattan,40.79203,-73.97299,Entire home/apt,99.00,275.0,30,16,0.25,175
4889,3785438,Fort Greene,40.689609999999995,-73.97780999999999,Entire home/apt,174.00,184.0,30,5,0.09,362
4893,3790746,Manhattan,40.826209999999996,-73.94596,Private room,72.00,179.0,3,171,2.78,0
4894,3791244,West Village,40.73254,-74.00698,Entire home/apt,175.00,16.0,30,14,0.23,308
4895,3791325,Clinton Hill,40.69352,-73.96556,Entire home/apt,150.00,99.0,7,20,0.33,0
4896,3792246,Ridgewood,40.7012,-73.90008,Private room,49.00,342.0,1,91,1.64,0
4897,3793161,Astoria,40.75338,-73.90618,Private room,39.00,27.0,30,10,0.16,365
4899,3793874,Manhattan,40.73223,-74.00355,Entire home/apt,200.00,303.0,4,18,0.28,61
4902,3798941,Williamsburg,40.712309999999995,-73.95313,Private room,75.00,295.0,1,421,6.5,62
4903,3799598,East Village,40.723279999999995,-73.98926,Entire home/apt,260.00,61.0,1,325,5.05,1
4904,3800547,Canarsie,40.64287,-73.90228,Entire home/apt,100.00,18.0,3,106,1.69,343
4906,3801407,Jamaica,40.7012,-73.75041,Entire home/apt,240.00,1.0,5,12,0.41,179
4907,3801701,Chelsea,40.739959999999996,-73.99919,Entire home/apt,195.00,348.0,2,35,0.54,0
4908,3802218,Mott Haven,40.80772,-73.91790999999999,Private room,53.00,364.0,2,345,5.4,2
4909,3802538,Hell's Kitchen,40.75882,-73.99168,Private room,99.00,295.0,1,159,2.8,0
4913,3808119,Brooklyn,40.68419,-73.92217,Entire home/apt,130.00,95.0,2,279,4.45,259
4914,3808323,Harlem,40.80384,-73.94691999999999,Private room,68.00,292.0,3,178,2.84,0
4916,3808620,Midtown,40.76867,-73.98541,Entire home/apt,87.00,0.0,30,7,0.12,364
4917,3811186,Flatbush,40.66082,-73.95419,Private room,89.00,85.0,1,52,1.27,338
4918,3811639,Bushwick,40.707840000000004,-73.92224,Entire home/apt,150.00,39.0,3,217,3.37,0
4921,3812222,Queens,40.72356,-73.83981999999999,Private room,125.00,52.0,2,142,2.21,352
4922,3812554,Forest Hills,40.727,-73.83924,Private room,145.00,14.0,2,81,1.26,357
4925,3817216,Midtown East,40.74915,-73.97196,Entire home/apt,87.00,0.0,30,8,0.13,365
4927,3817666,Manhattan,40.7662,-73.98612,Entire home/apt,150.00,17.0,30,12,0.2,364
4928,3818279,Murray Hill,40.74445,-73.97180999999999,Entire home/apt,200.00,57.0,30,7,0.13,308
4929,3818298,Harlem,40.802929999999996,-73.95586,Entire home/apt,120.00,364.0,1,23,0.41,0
4931,3819407,Upper West Side,40.776270000000004,-73.98080999999999,Entire home/apt,325.00,118.0,3,74,1.16,188
4933,3819703,Upper West Side,40.790820000000004,-73.97452,Entire home/apt,140.00,115.0,30,4,0.08,365
4937,3826226,Bedford-Stuyvesant,40.682520000000004,-73.94443000000001,Entire home/apt,165.00,32.0,4,148,2.6,343
4938,3826425,West Village,40.73493,-74.0007,Entire home/apt,160.00,194.0,30,46,1.06,154
4940,3826908,Long Island City,40.74622,-73.94277,Private room,79.00,11.0,3,65,1.25,124
4943,3829261,Canarsie,40.63881,-73.91751,Private room,40.00,35.0,4,44,0.69,346
4944,3829609,Crown Heights,40.67767,-73.95161999999999,Entire home/apt,76.00,359.0,5,14,0.25,0
4946,3832444,Brooklyn,40.70098,-73.93959,Private room,34.00,121.0,14,25,0.48,194
4948,3832932,Sunset Park,40.64752,-74.0059,Shared room,65.00,339.0,2,7,0.11,70
4951,3835633,Brooklyn,40.63888,-73.91729000000001,Private room,45.00,20.0,4,28,0.44,361
4952,3835681,Queens,40.77478,-73.91913000000001,Private room,50.00,23.0,1,180,2.81,0
4953,3835740,Bedford-Stuyvesant,40.68769,-73.93074,Private room,72.00,10.0,2,37,0.57,241
4954,3835757,Queens,40.773759999999996,-73.91855,Private room,50.00,32.0,1,216,3.35,345
4955,3835766,Brooklyn,40.68565,-73.93249,Private room,57.00,2.0,2,44,0.68,237
4958,3836199,Queens,40.76287,-73.88367,Entire home/apt,120.00,111.0,3,111,1.73,1
4960,3838375,Upper West Side,40.79903,-73.96451,Entire home/apt,249.00,196.0,2,94,1.46,86
4963,3840000,Williamsburg,40.70955,-73.95085,Entire home/apt,90.00,336.0,5,20,0.31,5
4964,3840286,Brooklyn,40.71159,-73.94043,Entire home/apt,246.00,360.0,2,26,0.5,6
4965,3840541,Boerum Hill,40.690540000000006,-73.99039,Entire home/apt,150.00,328.0,3,80,1.45,118
4968,3841113,Manhattan,40.77993,-73.94939000000001,Private room,80.00,215.0,15,19,0.3,155
4972,3848431,Manhattan,40.820190000000004,-73.95448,Entire home/apt,120.00,37.0,25,8,0.13,272
4973,3849226,Manhattan,40.72569,-74.00331,Private room,139.00,7.0,1,62,0.98,356
4974,3849347,Upper East Side,40.76236,-73.96642,Entire home/apt,130.00,0.0,30,2,0.04,365
4976,3850493,Flatlands,40.6225,-73.92578,Entire home/apt,139.00,10.0,3,117,1.83,359
4979,3851498,Manhattan,40.78802,-73.97509000000001,Private room,65.00,82.0,30,12,0.19,364
4982,3851911,Brooklyn,40.6847,-73.94523000000001,Entire home/apt,115.00,65.0,2,75,1.2,346
4984,3852988,Greenwood Heights,40.65957,-73.99253,Entire home/apt,135.00,356.0,4,19,0.37,9
4986,3857863,Manhattan,40.83602,-73.94294000000001,Private room,105.00,35.0,3,120,1.9,0
4993,3861943,Manhattan,40.76052,-73.99115,Entire home/apt,860.00,0.0,4,39,0.62,365
4995,3866843,Midtown,40.769079999999995,-73.98483,Entire home/apt,87.00,0.0,30,5,0.09,308
4996,3866888,Midtown,40.7495,-73.98313,Entire home/apt,150.00,147.0,30,14,0.23,351
4997,3867293,Bushwick,40.693490000000004,-73.90726,Private room,50.00,34.0,3,3,0.06,0
4998,3867705,Manhattan,40.7937,-73.9659,Entire home/apt,185.00,115.0,30,2,0.1,365
4999,3868100,Manhattan,40.72168,-73.98876,Entire home/apt,225.00,361.0,2,19,0.3,1
5000,3868344,Bedford-Stuyvesant,40.68374,-73.942,Entire home/apt,151.00,112.0,5,57,0.9,335
5001,3869398,Greenpoint,40.73385,-73.95418000000001,Entire home/apt,90.00,175.0,1,46,0.72,40
5004,3870294,Manhattan,40.724709999999995,-73.98673000000001,Entire home/apt,250.00,356.0,4,32,0.51,0
5005,3870793,Elmhurst,40.74122,-73.88641,Private room,190.00,275.0,1,4,0.06,90
5008,3876850,Upper West Side,40.79254,-73.97531,Private room,250.00,0.0,1,6,0.1,365
5009,3880588,Midtown,40.74712,-73.97434,Entire home/apt,229.00,362.0,2,21,0.33,0
5011,3882103,Midtown,40.76665,-73.9866,Entire home/apt,250.00,56.0,30,1,0.86,350
5012,3882466,Manhattan,40.795629999999996,-73.9664,Entire home/apt,168.00,16.0,30,4,0.13,365
5013,3882682,Manhattan,40.81419,-73.94717,Private room,80.00,207.0,4,27,0.43,338
5014,3883020,Brooklyn,40.66856,-73.95619,Entire home/apt,104.00,364.0,2,47,0.74,0
5016,3884893,Manhattan,40.79887,-73.94178000000001,Private room,95.00,210.0,1,314,4.9,141
5017,3885177,Flushing,40.756640000000004,-73.79975,Private room,95.00,19.0,2,3,0.08,307
5020,3888752,Manhattan,40.77571,-73.97757,Entire home/apt,195.00,148.0,1,436,6.78,0
5022,3890417,Brooklyn,40.694390000000006,-73.90715,Private room,45.00,6.0,15,8,0.55,68
5023,3891031,Manhattan,40.7094,-74.00278,Private room,139.00,0.0,365,13,0.21,365
5025,3892700,Staten Island,40.6205,-74.07451,Entire home/apt,70.00,62.0,2,261,4.07,0
5028,3895930,Williamsburg,40.719590000000004,-73.94795,Entire home/apt,116.00,349.0,2,47,0.73,35
5030,3897387,Park Slope,40.67927,-73.97434,Private room,125.00,21.0,2,140,2.19,334
5034,3902156,Fort Greene,40.690979999999996,-73.97989,Entire home/apt,182.00,29.0,29,8,0.26,337
5038,3904135,Brooklyn,40.7083,-73.94846,Private room,90.00,11.0,1,10,0.16,278
5039,3905849,Manhattan,40.7364,-73.98436,Entire home/apt,120.00,252.0,5,53,0.83,246
5040,3907603,Williamsburg,40.71223,-73.94169000000001,Private room,75.00,303.0,3,190,2.97,332
5042,3908257,Brooklyn,40.68137,-73.9565,Private room,75.00,6.0,2,109,1.69,359
5045,3911632,Brooklyn,40.644870000000004,-73.97895,Private room,65.00,199.0,1,79,1.24,165
5046,3912794,Park Slope,40.66714,-73.98401,Private room,75.00,47.0,3,17,0.27,341
5047,3913541,Midtown,40.76008,-73.992,Private room,84.00,362.0,2,5,0.08,0
5049,3914773,Manhattan,40.78099,-73.97416,Private room,150.00,8.0,3,55,0.86,358
5050,3914962,Brooklyn,40.66165,-73.92536,Private room,95.00,0.0,2,7,0.12,365
5052,3915796,Manhattan,40.769040000000004,-73.98494000000001,Entire home/apt,125.00,84.0,30,9,0.14,308
5053,3916312,Hamilton Heights,40.82079,-73.95115,Entire home/apt,145.00,26.0,1,24,0.38,339
5055,3920562,Harlem,40.79882,-73.94266,Private room,90.00,13.0,1,324,5.06,146
5056,3922417,Chelsea,40.75076,-73.99588,Entire home/apt,89.00,213.0,30,15,0.25,318
5057,3923128,Manhattan,40.77237,-73.95536,Entire home/apt,117.00,101.0,30,4,0.11,354
5059,3924092,Manhattan,40.77595,-73.97966,Entire home/apt,225.00,296.0,7,30,0.69,152
5060,3924325,East Flatbush,40.66336,-73.92656,Private room,81.00,0.0,2,5,0.09,364
5063,3924619,Flatbush,40.65271,-73.96074,Private room,59.00,116.0,2,12,0.19,339
5064,3924820,Hamilton Heights,40.82035,-73.95529,Private room,99.00,0.0,1,76,1.22,1
5072,3930842,Williamsburg,40.714940000000006,-73.93906,Private room,75.00,114.0,30,1,0.13,365
5076,3936970,Fort Greene,40.6926,-73.97336999999999,Private room,103.00,354.0,3,170,2.67,0
5079,3939535,Queens,40.71009,-73.8196,Private room,70.00,150.0,3,65,1.08,212
5081,3943879,Brooklyn,40.71713,-73.95669000000001,Entire home/apt,175.00,326.0,2,85,1.33,32
5082,3944200,Harlem,40.79508,-73.93256,Entire home/apt,195.00,8.0,3,25,0.39,0
5083,3944233,Manhattan,40.75848,-73.98414,Private room,130.00,116.0,2,187,2.93,226
5085,3944625,Brooklyn Heights,40.69417,-73.99443000000001,Private room,99.00,45.0,2,211,3.34,0
5088,3946018,Manhattan,40.75977,-73.98763000000001,Entire home/apt,189.00,358.0,2,64,1.2,22
5089,3946115,Manhattan,40.80075,-73.9677,Entire home/apt,350.00,156.0,4,2,0.06,178
5090,3946177,East Harlem,40.7948,-73.93457,Entire home/apt,264.00,8.0,3,38,0.6,0
5091,3946201,Queens,40.74471,-73.88075,Private room,45.00,35.0,30,20,0.31,280
5093,3946288,East Harlem,40.79365,-73.9349,Entire home/apt,540.00,8.0,3,22,0.38,357
5100,3953314,The Bronx,40.81192,-73.85334,Entire home/apt,155.00,17.0,1,21,0.35,356
5102,3953942,Crown Heights,40.67042,-73.95608,Entire home/apt,115.00,74.0,2,88,1.39,138
5104,3958460,Manhattan,40.77323,-73.98014,Private room,100.00,94.0,3,191,3.0,1
5106,3962389,Flatlands,40.61938,-73.92471,Entire home/apt,125.00,51.0,14,10,0.19,323
5110,3963635,Brooklyn,40.68043,-73.93705,Entire home/apt,210.00,177.0,2,10,0.19,297
5111,3967160,Tompkinsville,40.63628,-74.07763,Entire home/apt,180.00,53.0,2,150,2.4,289
5112,3967492,Manhattan,40.72777,-73.99005,Entire home/apt,129.00,363.0,12,28,0.57,3
5114,3968434,Harlem,40.82257,-73.95565,Private room,50.00,0.0,30,47,0.74,0
5115,3968610,Manhattan,40.72818,-73.9981,Entire home/apt,140.00,244.0,1,39,0.64,36
5117,3970224,Bedford-Stuyvesant,40.68692,-73.93113000000001,Entire home/apt,150.00,355.0,2,5,0.08,0
5118,3970562,East Village,40.73057,-73.98725999999999,Entire home/apt,170.00,303.0,2,1,0.09,0
5119,3970701,East Flatbush,40.66303,-73.92526,Private room,60.00,59.0,2,8,0.29,349
5122,3970936,Manhattan,40.73771,-73.98058,Entire home/apt,150.00,0.0,30,1,0.02,365
5125,3971580,Bay Ridge,40.63562,-74.0235,Entire home/apt,130.00,278.0,3,1,0.05,83
5127,3973944,Brooklyn,40.709740000000004,-73.95612,Private room,89.00,12.0,2,35,0.56,351
5129,3975630,Queens,40.74433,-73.91171999999999,Entire home/apt,150.00,19.0,2,128,2.0,352
5132,3979611,Roosevelt Island,40.75592,-73.95515,Entire home/apt,"1,400.00",277.0,90,31,0.49,88
5134,3979628,Harlem,40.8095,-73.95395,Private room,88.00,40.0,2,191,3.01,0
5135,3979714,Harlem,40.8012,-73.95424,Shared room,75.00,37.0,1,7,0.11,271
5136,3980487,Chelsea,40.73923,-73.99826999999999,Entire home/apt,500.00,275.0,1,27,0.43,90
5138,3983469,Upper West Side,40.80311,-73.96648,Private room,75.00,24.0,1,83,1.32,334
5139,3983643,Manhattan,40.73731,-73.98338000000001,Entire home/apt,130.00,0.0,30,2,0.04,338
5140,3984168,Manhattan,40.73256,-73.98558,Entire home/apt,170.00,16.0,30,12,0.19,256
5141,3985673,Manhattan,40.753190000000004,-74.00159000000001,Entire home/apt,300.00,161.0,2,14,0.22,144
5142,3987571,Bedford-Stuyvesant,40.68084,-73.94779,Entire home/apt,115.00,41.0,2,279,4.4,317
5143,3987599,Bushwick,40.6876,-73.9167,Entire home/apt,93.00,330.0,30,24,0.38,160
5144,3989564,Bedford-Stuyvesant,40.68313,-73.9413,Entire home/apt,119.00,118.0,2,226,3.6,252
5146,3993392,Manhattan,40.81453,-73.94807,Entire home/apt,226.00,13.0,3,9,0.14,353
5151,4000621,Brooklyn,40.6835,-73.92754000000001,Entire home/apt,145.00,37.0,3,133,2.15,302
5156,4013339,Manhattan,40.72023,-73.99693,Private room,95.00,358.0,3,148,2.33,0
5157,4013668,Park Slope,40.66972,-73.97954,Entire home/apt,185.00,341.0,5,122,1.92,80
5159,4016142,Lower East Side,40.71891,-73.98592,Private room,170.00,144.0,5,25,0.39,193
5163,4024936,Williamsburg,40.71908,-73.95675,Entire home/apt,120.00,270.0,1,156,2.47,0
5165,4025329,Harlem,40.81586,-73.94117,Entire home/apt,129.00,28.0,5,102,1.68,280
5166,4026150,Queens,40.74561,-73.88514,Entire home/apt,79.00,166.0,2,147,2.3,60
5168,4031297,Manhattan,40.729240000000004,-74.00148,Private room,99.00,268.0,2,21,0.33,187
5169,4031463,The Bronx,40.87786,-73.87640999999999,Private room,50.00,49.0,1,112,1.76,328
5171,4032229,The Bronx,40.85696,-73.91439,Private room,47.00,330.0,2,130,2.1,71
5172,4033300,Bedford-Stuyvesant,40.68693,-73.95725,Entire home/apt,150.00,51.0,5,28,2.34,335
5173,4033422,Lighthouse HIll,40.57718,-74.13981,Entire home/apt,200.00,9.0,2,54,0.92,0
5174,4033444,Crown Heights,40.66649,-73.92855,Entire home/apt,125.00,35.0,2,142,2.25,350
5175,4033521,Crown Heights,40.674409999999995,-73.92371,Entire home/apt,60.00,277.0,6,154,2.46,216
5178,4037522,Astoria,40.76269,-73.90816,Private room,99.00,32.0,1,16,0.25,0
5179,4038794,Manhattan,40.83428,-73.94738000000001,Private room,75.00,57.0,2,28,0.54,234
5181,4039038,Manhattan,40.73578,-74.00388000000001,Entire home/apt,385.00,183.0,3,83,1.38,131
5182,4039789,The Bronx,40.83331,-73.91741999999999,Entire home/apt,90.00,26.0,30,1,0.03,358
5183,4040900,Times Square/Theatre District,40.75974,-73.9866,Shared room,59.00,15.0,1,64,1.01,346
5184,4041189,Manhattan,40.83469,-73.93961,Entire home/apt,80.00,352.0,4,3,0.05,0
5191,4047791,Greenpoint,40.724140000000006,-73.95355,Entire home/apt,185.00,295.0,2,126,1.98,54
5193,4047815,Jackson Heights,40.7517,-73.89478000000001,Entire home/apt,100.00,99.0,2,24,0.38,0
5195,4048043,Chinatown,40.71972,-73.99986,Private room,135.00,18.0,2,130,2.05,164
5196,4050254,Park Slope,40.66898,-73.97831,Private room,169.00,81.0,1,151,2.38,0
5197,4050765,Bedford-Stuyvesant,40.688520000000004,-73.92393,Private room,38.00,296.0,2,66,1.57,147
5198,4050795,Brooklyn,40.70102,-73.92864,Private room,90.00,22.0,2,63,2.21,206
5200,4052514,Brooklyn,40.6501,-73.97985,Entire home/apt,149.00,119.0,4,155,2.6,319
5202,4053287,Roosevelt Island,40.76365,-73.94914,Entire home/apt,125.00,2.0,60,6,0.1,356
5203,4053471,Brooklyn,40.72607,-73.95103,Private room,65.00,238.0,2,27,0.43,157
5204,4053517,Brooklyn,40.72527,-73.95016,Entire home/apt,174.00,289.0,1,33,0.53,0
5210,4057361,Astoria,40.75977,-73.92904,Private room,76.00,4.0,1,16,0.41,350
5213,4059620,Manhattan,40.72525,-73.99636,Entire home/apt,199.00,303.0,2,188,3.26,0
5215,4060446,Manhattan,40.87279,-73.91991,Entire home/apt,99.00,346.0,5,65,1.04,6
5216,4060526,Brooklyn,40.64047,-74.00842,Private room,39.00,9.0,1,62,0.99,115
5218,4063357,Brooklyn,40.68439,-73.92811,Entire home/apt,130.00,48.0,2,145,2.54,1
5219,4066224,Brooklyn,40.71236,-73.9379,Entire home/apt,200.00,106.0,1,198,3.17,293
5220,4067820,The Bronx,40.83092,-73.857,Private room,60.00,24.0,1,89,1.72,364
5223,4069341,Harlem,40.81575,-73.9537,Entire home/apt,145.00,344.0,7,34,0.54,0
5224,4069681,Brooklyn,40.73357,-73.95439,Entire home/apt,75.00,300.0,2,125,4.33,71
5225,4070025,DUMBO,40.70452,-73.98583,Entire home/apt,250.00,20.0,2,163,2.58,335
5227,4071007,Chinatown,40.71995,-73.99975,Private room,120.00,16.0,3,81,1.27,163
5231,4077460,Bedford-Stuyvesant,40.690129999999996,-73.92805,Entire home/apt,195.00,19.0,1,192,3.03,332
5232,4081707,Red Hook,40.67815,-74.01443,Entire home/apt,300.00,358.0,7,10,0.18,8
5233,4081800,Manhattan,40.80856,-73.94573000000001,Entire home/apt,130.00,44.0,2,203,3.74,330
5234,4082062,Eastchester,40.8806,-73.83433000000001,Private room,70.00,3.0,2,40,0.72,0
5235,4082357,Brooklyn,40.72631,-73.94126999999999,Private room,45.00,361.0,7,23,0.4,0
5236,4083049,Brooklyn,40.68634,-73.92515999999999,Entire home/apt,299.00,40.0,4,8,0.13,0
5238,4085413,Bedford-Stuyvesant,40.68051,-73.93316999999999,Entire home/apt,125.00,18.0,3,28,0.45,0
5239,4085647,East New York,40.65741,-73.87854,Entire home/apt,110.00,27.0,3,9,0.14,185
5240,4088506,Brooklyn,40.713809999999995,-73.96065,Entire home/apt,120.00,210.0,30,45,0.71,233
5241,4089102,Brooklyn,40.68407,-73.95487,Entire home/apt,152.00,23.0,3,162,2.56,1
5243,4089915,Brooklyn,40.7041,-73.92475999999999,Entire home/apt,84.00,99.0,3,130,2.26,0
5245,4092826,Queens,40.71291,-73.84678000000001,Entire home/apt,180.00,126.0,2,115,1.81,253
5246,4093399,The Bronx,40.88009,-73.83442,Private room,70.00,2.0,2,45,0.75,354
5251,4097284,Canarsie,40.630559999999996,-73.89043000000001,Entire home/apt,75.00,17.0,2,99,1.56,337
5253,4098271,Manhattan,40.71273,-73.9882,Private room,72.00,78.0,3,63,0.99,306
