timestamp,equipment_id,site_id,temperature,vibration,engine_hours,fault_code,gps_lat,gps_lon
2024-02-24 16:15:00,TRK009,NSW001,,8.79,8874.58,WARN_VIB,-32.4467362420942,151.22772101761402
2024-02-24 16:20:00,TRK010,QLD001,103.8,119.8,8880.61,,,
2024-02-24 16:25:00,EXC003,QLD001,,17.7,8879.79,WARN_TEMP,,
2024-02-24 16:30:00,TRK001,WA001,68.0,26.9,8876.44,WARN_VIB,-22.353884288813344,117.11734914752364
2024-02-24 16:35:00,TRK006,WA001,77.0,5.36,8875.72,,-22.33899382366648,117.1289812913764
2024-02-24 16:40:00,CRU002,NSW001,,17.59,8880.69,,,
2024-02-24 16:45:00,TRK002,WA001,238,22.71,8884.22,WARN_TEMP,-22.34274918926974,117.13133620243174
2024-02-24 16:50:00,CNV001,WA001,183,5.19,8881.77,WARN_VIB,,
2024-02-24 16:55:00,TRK011,WA001,,93.5,8884.94,WARN_VIB,-22.339273811536454,117.11402346640226
2024-02-24 17:00:00,EXC003,NSW001,90.2,7.53,8879.15,,-32.4632095515235,151.24352282000245
2024-02-24 17:05:00,TRK009,WA001,110.9,26.33,8879.79,CRITICAL_ENGINE,-22.34576914484933,117.13166231543399
2024-02-24 17:10:00,EXC002,QLD001,,20.79,8886.55,WARN_TEMP,,
2024-02-24 17:15:00,TRK010,QLD001,77.8,19.6,8885.03,,,
2024-02-24 17:20:00,CNV001,WA001,118.7,29.91,8883.42,WARN_VIB,,
2024-02-24 17:25:00,EXC006,WA001,100.8,28.08,8885.57,,-22.346443959258718,117.13029940446201
2024-02-24 17:30:00,TRK004,WA001,,23.06,8889.55,,-22.34789402229833,117.1268688234494
2024-02-24 17:35:00,CRU002,NSW001,64.2,20.65,8882.82,,,
2024-02-24 17:40:00,EXC002,WA001,,7.96,8884.94,,-22.344132805971896,117.11900221425721
2024-02-24 17:45:00,CRU003,QLD001,116.6,16.23,8886.14,WARN_VIB,,
2024-02-24 17:50:00,TRK008,NSW001,113.8,6.78,8890.59,WARN_VIB,-32.46170030345968,151.23241324859166
2024-02-24 17:55:00,EXC004,NSW001,109.5,7.74,8892.83,,-32.46520397904095,151.23920105596065
2024-02-24 18:00:00,CNV002,QLD001,,28.95,8888.65,WARN_VIB,,
2024-02-24 18:05:00,TRK007,QLD001,,27.49,8892.88,,,
2024-02-24 18:10:00,CRU001,WA001,,18.63,8885.12,,,
2024-02-24 18:15:00,TRK006,QLD001,96.5,22.9,8893.41,WARN_VIB,,
2024-02-24 18:20:00,CRU001,NSW001,98.2,27.59,8894.0,CRITICAL_ENGINE,,
2024-02-24 18:25:00,TRK001,QLD001,91.9,21.59,8888.29,WARN_VIB,,
2024-02-24 18:30:00,CNV001,QLD001,66.9,13.63,8894.63,,,
2024-02-24 18:35:00,TRK014,WA001,78.4,19.12,8895.19,,-22.350255409132405,117.12621596011856
2024-02-24 18:40:00,TRK009,NSW001,63.4,29.95,8888.51,CRITICAL_ENGINE,-32.447602988428144,151.23665785834427
2024-02-24 18:45:00,TRK015,NSW001,116.0,23.55,8897.01,CRITICAL_ENGINE,-32.44688162778451,151.23899727784422
2024-02-24 18:50:00,CRU003,NSW001,117.0,10.78,8890.94,,,
2024-02-24 18:55:00,CRU002,QLD001,,12.84,8893.9,WARN_VIB,,
2024-02-24 19:00:00,EXC002,QLD001,65.2,9.92,8899.44,CRITICAL_ENGINE,,
2024-02-24 19:05:00,TRK005,WA001,89.3,13.38,8899.13,,-22.355374936589445,117.12171918581274
2024-02-24 19:10:00,EXC004,NSW001,60.6,10.82,8898.45,WARN_VIB,-32.462603901725494,151.2405546817468
2024-02-24 19:15:00,TRK003,NSW001,110.6,14.28,8898.88,,-32.457564215782334,151.23550996526225
2024-02-24 19:20:00,TRK002,QLD001,,21.55,8897.31,CRITICAL_ENGINE,,
2024-02-24 19:25:00,TRK009,NSW001,108.0,13.13,8893.81,CRITICAL_ENGINE,-32.451653381102965,151.22663476448193
2024-02-24 19:30:00,TRK006,QLD001,87.8,23.09,8898.4,CRITICAL_ENGINE,,
2024-02-24 19:35:00,TRK009,QLD001,,9.88,8894.57,,,
2024-02-24 19:40:00,CNV002,WA001,66.3,8.19,8898.44,WARN_VIB,,
2024-02-24 19:45:00,EXC002,WA001,118.4,29.34,8897.29,WARN_VIB,-22.354407315428602,117.12821601080748
2024-02-24 19:50:00,EXC004,QLD001,97.5,5.01,8901.44,CRITICAL_ENGINE,,
2024-02-24 19:55:00,TRK002,QLD001,,22.21,8904.04,WARN_VIB,,
2024-02-24 20:00:00,EXC004,WA001,108.3,9.29,8904.1,,-22.342567218614448,117.11425396557631
2024-02-24 20:05:00,TRK002,QLD001,91.4,5.46,8903.64,,,
2024-02-24 20:10:00,TRK003,QLD001,,25.13,8906.93,CRITICAL_ENGINE,,
2024-02-24 20:15:00,TRK006,NSW001,86.9,25.83,8900.1,,-32.455613039744016,151.231689119633
2024-02-24 20:20:00,TRK006,WA001,,11.81,8904.91,CRITICAL_ENGINE,-22.34841794895035,117.13317355166471
2024-02-24 20:25:00,CRU003,QLD001,115.4,18.97,8907.48,,,
2024-02-24 20:30:00,TRK003,QLD001,115.3,8.7,8904.3,,,
2024-02-24 20:35:00,EXC006,QLD001,76.2,24.51,8904.11,WARN_TEMP,,
2024-02-24 20:40:00,EXC001,NSW001,88.5,7.31,8900.17,,-32.45858474489606,151.22924623160614
2024-02-24 20:45:00,TRK001,NSW001,62.0,8.85,8900.57,CRITICAL_ENGINE,-32.461982021194764,151.23475359213967
2024-02-24 20:50:00,TRK014,WA001,71.5,10.13,8903.88,WARN_VIB,-22.354873609181066,117.11854842194532
2024-02-24 20:55:00,TRK002,NSW001,98.8,7.65,8905.99,,-32.458158272483516,151.24354332332115
2024-02-24 21:00:00,TRK014,NSW001,,15.32,8905.88,,-32.44986592933696,151.2436093461571
2024-02-24 21:05:00,EXC005,NSW001,69.2,21.0,8910.34,,-32.45740926964954,151.24069115437135
2024-02-24 21:10:00,CRU002,NSW001,,110.23,8905.91,,,
2024-02-24 21:15:00,TRK014,QLD001,116.6,21.26,8906.28,WARN_TEMP,,
2024-02-24 21:20:00,TRK012,NSW001,,17.43,8907.25,,-32.454599517161085,151.2406452224725
2024-02-24 21:25:00,EXC006,WA001,,25.11,8905.25,CRITICAL_ENGINE,-22.345789086119872,117.11505122744606
2024-02-24 21:30:00,CRU002,QLD001,114.1,16.89,8907.59,WARN_VIB,,
2024-02-24 21:35:00,TRK004,WA001,109.4,116.61,8915.43,WARN_VIB,-22.342481879995,117.12754980047858
2024-02-24 21:40:00,CRU001,WA001,62.7,15.63,8909.63,WARN_TEMP,,
2024-02-24 21:45:00,TRK005,NSW001,108.4,8.71,8909.44,WARN_TEMP,-32.449530267066784,151.2247544292676
2024-02-24 21:50:00,TRK005,WA001,80.6,25.13,8913.62,,-22.35127263287697,117.12811015336162
2024-02-24 21:55:00,TRK011,QLD001,97.4,15.31,8917.41,,,
2024-02-24 22:00:00,TRK012,NSW001,63.1,16.6,8913.37,,-32.46490991981032,151.24376431957316
2024-02-24 22:05:00,TRK001,WA001,69.3,27.29,8915.94,,-22.341827746942926,117.12392331906857
2024-02-24 22:10:00,TRK011,NSW001,85.7,10.61,8910.66,WARN_VIB,-32.45839851740329,151.24187187098886
2024-02-24 22:15:00,TRK014,QLD001,62.0,14.47,8919.09,,,
2024-02-24 22:20:00,TRK003,WA001,82.9,8.09,8914.3,,-22.35316913873092,117.11704362233601
2024-02-24 22:25:00,TRK011,WA001,82.1,23.7,8911.42,WARN_VIB,-22.35546436173819,117.12809960660823
2024-02-24 22:30:00,TRK001,WA001,,17.82,8917.15,,-22.349797439020197,117.1199792615602
2024-02-24 22:35:00,CRU002,NSW001,77.4,94.93,8918.26,CRITICAL_ENGINE,,
2024-02-24 22:40:00,TRK001,QLD001,61.9,17.62,8919.53,,,
2024-02-24 22:45:00,EXC005,QLD001,90.9,11.74,8916.74,,,
2024-02-24 22:50:00,TRK001,WA001,71.9,29.58,8916.26,WARN_TEMP,-22.336147359634804,117.11926875599639
2024-02-24 22:55:00,EXC006,QLD001,72.7,20.83,8918.86,,,
2024-02-24 23:00:00,TRK002,QLD001,112.2,6.25,8914.08,WARN_VIB,,
2024-02-24 23:05:00,TRK009,NSW001,,10.52,8916.45,,-32.44770518546184,151.23186309439228
2024-02-24 23:10:00,TRK002,NSW001,68.4,6.21,8919.65,WARN_VIB,-32.45518936156924,151.2360668342635
2024-02-24 23:10:00,TRK009,WA001,104.5,6.71,8918.45,WARN_TEMP,-22.33628072432855,117.11510819363174
2024-02-24 23:20:00,CNV002,QLD001,,19.69,8922.68,WARN_TEMP,,
2024-02-24 23:25:00,EXC003,QLD001,66.0,12.89,8925.23,CRITICAL_ENGINE,,
2024-02-24 23:30:00,CNV001,WA001,89.0,17.18,8917.44,CRITICAL_ENGINE,,
2024-02-24 23:35:00,EXC003,NSW001,74.2,29.34,8923.94,,-32.45546548898701,151.234196424214
2024-02-24 23:40:00,CNV003,QLD001,107.5,7.99,8918.79,WARN_VIB,,
2024-02-24 23:45:00,TRK004,WA001,71.5,22.06,8927.61,CRITICAL_ENGINE,-22.354551454394553,117.12549903522036
2024-02-24 23:50:00,EXC005,QLD001,,23.98,8927.43,,,
2024-02-24 23:55:00,TRK003,WA001,100.3,9.04,8929.49,WARN_VIB,-22.343479240368705,117.12972087309433
2024-02-25 00:00:00,TRK013,QLD001,98.8,15.24,8929.89,,,
2024-02-25 00:05:00,EXC001,QLD001,,10.13,8922.46,,,
2024-02-25 00:05:00,TRK005,WA001,81.4,20.38,8922.35,,-22.34104311869258,117.13303879627283
2024-02-25 00:15:00,EXC003,NSW001,100.5,28.02,8927.49,CRITICAL_ENGINE,-32.45488459927239,151.2369284066313
2024-02-25 00:20:00,TRK007,NSW001,,17.25,8925.15,,-32.45923510146853,151.23606725728598
2024-02-25 00:25:00,TRK007,NSW001,80.7,27.07,8930.8,WARN_TEMP,-32.46455202914923,151.23219285383547
2024-02-25 00:30:00,TRK008,WA001,112.5,22.09,8925.09,,-22.344178479522885,117.12693108985916
2024-02-25 00:35:00,TRK003,NSW001,,29.81,8928.38,,-32.446743688059605,151.22799836124273
2024-02-25 00:40:00,TRK005,QLD001,89.5,16.81,8929.27,,,
2024-02-25 00:45:00,TRK006,QLD001,75.9,12.7,8930.37,,,
2024-02-25 00:50:00,EXC004,QLD001,87.0,16.82,8925.08,,,
2024-02-25 00:55:00,CNV001,NSW001,114.2,85.95,8928.32,WARN_VIB,,
2024-02-25 01:00:00,EXC003,WA001,71.1,14.08,8929.04,WARN_TEMP,-22.34434275531194,117.11946616553169
2024-02-25 01:05:00,TRK010,WA001,87.7,29.21,8928.29,WARN_VIB,-22.35523551877573,117.12153506128273
2024-02-25 01:10:00,TRK011,NSW001,107.1,24.03,8931.43,WARN_TEMP,-32.461804627079914,151.2351972668085
2024-02-25 01:15:00,CNV003,WA001,,15.49,8930.28,,,
2024-02-25 01:20:00,EXC002,QLD001,78.6,18.74,8933.51,,,
2024-02-25 01:25:00,TRK015,QLD001,103.3,27.54,8937.42,,,
2024-02-25 01:30:00,TRK010,QLD001,110.9,27.38,8930.57,WARN_VIB,,
2024-02-25 01:35:00,TRK005,WA001,,11.7,8930.16,CRITICAL_ENGINE,-22.34257965997419,117.12499055082296
2024-02-25 01:40:00,TRK002,QLD001,118.2,7.35,8935.48,WARN_TEMP,,
2024-02-25 01:45:00,TRK011,QLD001,113.7,15.42,8934.82,WARN_TEMP,,
2024-02-25 01:45:00,EXC003,NSW001,70.3,24.22,8935.6,WARN_VIB,-32.46097546339456,151.24128894900008
2024-02-25 01:55:00,TRK004,WA001,90.4,13.36,8940.02,,-22.33627918167086,117.12380972048985
2024-02-25 02:00:00,CRU001,WA001,79.1,26.17,8936.89,CRITICAL_ENGINE,,
2024-02-25 02:05:00,TRK004,QLD001,67.2,25.47,8938.55,,,
2024-02-25 02:10:00,CRU001,NSW001,,10.01,8938.94,CRITICAL_ENGINE,,
2024-02-25 02:15:00,TRK001,QLD001,109.6,7.45,8933.62,,,
2024-02-25 02:20:00,TRK001,QLD001,,10.2,8942.66,WARN_VIB,,
2024-02-25 02:25:00,CRU001,WA001,92.2,23.33,8934.7,WARN_TEMP,,
2024-02-25 02:30:00,TRK015,QLD001,112.9,15.91,8939.29,,,
2024-02-25 02:35:00,CNV001,WA001,77.7,28.9,8944.73,CRITICAL_ENGINE,,
2024-02-25 02:40:00,CRU002,NSW001,97.3,11.91,8940.56,WARN_TEMP,,
2024-02-25 02:45:00,TRK010,NSW001,114.3,28.2,8938.69,CRITICAL_ENGINE,-32.46204202012607,151.23308056166078
2024-02-25 02:50:00,EXC003,QLD001,,81.36,8939.55,WARN_VIB,,
2024-02-25 02:55:00,TRK002,WA001,99.8,18.9,8941.04,,-22.353332362591114,117.13172949171502
2024-02-25 03:00:00,CNV002,WA001,62.6,23.38,8941.9,CRITICAL_ENGINE,,
2024-02-25 03:05:00,TRK009,NSW001,111.0,25.53,8948.0,,-32.46348584160879,151.2346834259304
2024-02-25 03:10:00,CRU003,NSW001,81.2,10.26,8940.07,,,
2024-02-25 03:15:00,TRK007,WA001,,28.49,8942.43,,-22.339826443939767,117.12401243883484
2024-02-25 03:20:00,EXC003,QLD001,76.7,15.54,8948.57,,,
2024-02-25 03:25:00,TRK006,WA001,93.1,20.94,8943.04,WARN_VIB,-22.34586615560988,117.12974780057168
2024-02-25 03:30:00,TRK012,QLD001,88.2,25.02,8944.79,,,
2024-02-25 03:35:00,CNV002,QLD001,70.5,13.58,8948.42,WARN_VIB,,
2024-02-25 03:40:00,TRK013,QLD001,,5.79,8951.32,WARN_TEMP,,
2024-02-25 03:45:00,TRK006,WA001,,12.62,8946.98,,-22.348036264421243,117.11543783823572
2024-02-25 03:50:00,EXC005,WA001,72.0,11.48,8952.17,WARN_TEMP,-22.349967091746354,117.11659352797062
2024-02-25 03:55:00,TRK007,QLD001,,14.1,8945.59,WARN_TEMP,,
2024-02-25 04:00:00,CRU003,QLD001,71.2,24.17,8946.39,,,
2024-02-25 04:05:00,TRK012,WA001,,113.96,8948.91,,-22.348491964563845,117.11537761391226
2024-02-25 04:10:00,TRK008,NSW001,,20.89,8952.09,WARN_TEMP,-32.44750921522356,151.22636535716424
2024-02-25 04:15:00,CNV003,WA001,235,5.78,8946.73,,,
2024-02-25 04:20:00,TRK012,QLD001,75.3,16.99,8947.72,WARN_VIB,,
2024-02-25 04:25:00,CNV003,NSW001,90.4,22.8,8955.97,,,
2024-02-25 04:30:00,CRU002,NSW001,,27.4,8952.86,WARN_TEMP,,
2024-02-25 04:35:00,EXC001,QLD001,102.1,109.17,8951.22,,,
2024-02-25 04:40:00,TRK002,WA001,,92.78,8950.92,WARN_VIB,-22.34578379317737,117.12471896021943
2024-02-25 04:45:00,TRK001,QLD001,111.2,28.31,8949.1,WARN_VIB,,
2024-02-25 04:50:00,TRK010,WA001,97.4,18.13,8951.83,WARN_VIB,-22.341961234512713,117.12009012329081
2024-02-25 04:55:00,EXC001,WA001,99.5,24.45,8950.97,,-22.35065594221691,117.11548488598949
2024-02-25 05:00:00,TRK010,WA001,74.7,85.93,8959.05,,-22.342877003011353,117.11897840145244
2024-02-25 05:05:00,EXC006,QLD001,,5.33,8956.8,WARN_TEMP,,
2024-02-25 05:10:00,EXC002,NSW001,72.5,9.65,8958.49,CRITICAL_ENGINE,-32.460065985812214,151.22899134939317
2024-02-25 05:15:00,EXC001,QLD001,107.7,29.28,8955.18,,,
2024-02-25 05:20:00,TRK012,QLD001,64.0,14.94,8961.65,CRITICAL_ENGINE,,
2024-02-25 05:25:00,TRK002,QLD001,64.9,25.2,8960.96,,,
2024-02-25 05:30:00,TRK005,WA001,80.9,21.35,8955.28,,-22.3429559379424,117.11750766581338
2024-02-25 05:35:00,TRK010,WA001,,5.6,8956.12,WARN_TEMP,-22.349275211927242,117.126709043283
2024-02-25 05:40:00,TRK007,QLD001,,26.99,8956.06,,,
2024-02-25 05:45:00,TRK014,WA001,69.2,24.92,8962.34,,-22.35186018707029,117.1137270216712
2024-02-25 05:50:00,CRU001,NSW001,216,19.23,8956.41,,,
2024-02-25 05:55:00,EXC001,NSW001,65.0,11.63,8957.14,,-32.4629361571547,151.22841748049086
2024-02-25 06:00:00,TRK006,WA001,,22.79,8963.0,WARN_TEMP,-22.353542480073912,117.12587573862389
2024-02-25 06:05:00,CNV001,NSW001,,8.3,8965.11,WARN_VIB,,
2024-02-25 06:10:00,CNV002,QLD001,,16.89,8963.08,WARN_TEMP,,
2024-02-25 06:15:00,TRK002,QLD001,60.3,29.58,8965.18,WARN_VIB,,
2024-02-25 06:20:00,EXC003,NSW001,106.7,14.64,8962.26,WARN_TEMP,-32.459760158094525,151.2412575635992
2024-02-25 06:25:00,TRK012,NSW001,,21.88,8960.49,,-32.46416843130653,151.22782938498017
2024-02-25 06:30:00,TRK007,NSW001,,27.05,8965.24,WARN_VIB,-32.447711547715514,151.23717105152974
2024-02-25 06:35:00,TRK007,QLD001,,6.35,8967.64,WARN_TEMP,,
2024-02-25 06:40:00,TRK004,NSW001,112.3,10.01,8961.97,WARN_TEMP,-32.46495055849028,151.23452143673293
2024-02-25 06:45:00,EXC006,QLD001,106.7,27.71,8961.43,,,
2024-02-25 06:50:00,TRK014,QLD001,108.9,27.71,8968.94,,,
2024-02-25 06:55:00,TRK009,WA001,,21.69,8967.41,WARN_TEMP,-22.35120992247491,117.13077973123453
2024-02-25 07:00:00,CNV002,QLD001,,17.61,8967.65,WARN_VIB,,
2024-02-25 07:05:00,TRK001,QLD001,,19.24,8966.71,,,
2024-02-25 07:10:00,TRK002,QLD001,79.2,13.11,8964.42,CRITICAL_ENGINE,,
2024-02-25 07:15:00,EXC006,QLD001,100.4,18.55,8972.49,,,
2024-02-25 07:20:00,TRK013,WA001,64.2,8.65,8971.17,,-22.34143000674755,117.12660914364996
2024-02-25 07:25:00,TRK002,NSW001,74.3,19.68,8965.71,WARN_TEMP,-32.45520838473291,151.22859054652523
2024-02-25 07:30:00,CNV003,WA001,71.3,19.43,8972.52,,,
2024-02-25 07:35:00,TRK011,NSW001,63.3,29.47,8966.47,,-32.46514953829868,151.23918798464967
2024-02-25 07:40:00,EXC001,WA001,83.0,86.69,8969.64,WARN_TEMP,-22.339466693768497,117.1309690235018
2024-02-25 07:45:00,TRK013,NSW001,105.9,18.85,8973.48,WARN_VIB,-32.4474437062497,151.23171264215466
2024-02-25 07:50:00,CRU002,NSW001,73.5,27.5,8968.53,,,
2024-02-25 07:55:00,TRK005,NSW001,113.5,5.52,8971.41,WARN_VIB,-32.45951559903062,151.22600343370326
2024-02-25 08:00:00,TRK005,WA001,,8.97,8968.11,,-22.35521679910743,117.12092970011486
2024-02-25 08:05:00,CRU001,NSW001,81.6,9.0,8978.2,,,
2024-02-25 08:10:00,EXC003,NSW001,74.9,22.97,8975.03,WARN_TEMP,-32.45633059925272,151.23256219829642
2024-02-25 08:15:00,TRK009,NSW001,115.9,20.24,8971.77,,-32.45746798668654,151.2412892734295
2024-02-25 08:20:00,TRK011,QLD001,77.7,16.95,8970.04,WARN_VIB,,
2024-02-25 08:25:00,EXC002,WA001,,13.69,8972.37,,-22.34532441921495,117.114157823453
2024-02-25 08:30:00,TRK009,QLD001,113.4,28.69,8975.19,,,
2024-02-25 08:35:00,CNV003,NSW001,,84.9,8980.23,,,
2024-02-25 08:40:00,EXC001,NSW001,,7.28,8976.05,WARN_VIB,-32.466304955964254,151.23114824071112
2024-02-25 08:45:00,TRK005,NSW001,79.9,24.68,8977.54,,-32.44700387725913,151.2293746047589
2024-02-25 08:50:00,CRU001,QLD001,,15.44,8982.93,,,
2024-02-25 08:55:00,EXC005,QLD001,,14.08,8975.38,,,
2024-02-25 09:00:00,TRK015,QLD001,85.8,8.28,8976.02,WARN_VIB,,
2024-02-25 09:05:00,TRK001,WA001,110.6,7.37,8975.11,WARN_TEMP,-22.33808361841366,117.12277706366952
2024-02-25 09:10:00,TRK010,QLD001,118.9,20.12,8983.89,CRITICAL_ENGINE,,
2024-02-25 09:15:00,TRK005,WA001,77.5,9.63,8983.76,,-22.33686787028362,117.12120812952686
2024-02-25 09:20:00,TRK011,NSW001,105.2,8.72,8984.33,,-32.4513521791562,151.23190631496644
2024-02-25 09:25:00,TRK014,QLD001,119.5,18.86,8986.29,,,
2024-02-25 09:30:00,TRK008,WA001,84.5,26.33,8980.98,CRITICAL_ENGINE,-22.34868531388176,117.12967880671599
2024-02-25 09:35:00,CRU001,NSW001,60.3,24.26,8985.66,,,
2024-02-25 09:40:00,EXC004,WA001,111.5,25.2,8983.29,,-22.343625961628362,117.13290595752748
2024-02-25 09:45:00,EXC003,WA001,,27.12,8979.79,,-22.340488119750162,117.12876978240426
2024-02-25 09:50:00,TRK011,QLD001,101.0,25.49,8988.73,,,
2024-02-25 09:55:00,TRK002,NSW001,103.0,28.16,8983.39,CRITICAL_ENGINE,-32.451947356573655,151.22540941891077
2024-02-25 10:00:00,CRU002,QLD001,82.5,20.87,8981.71,,,
2024-02-25 10:05:00,EXC006,WA001,,9.44,8988.09,WARN_VIB,-22.33991354552114,117.13266831212019
2024-02-25 10:10:00,CNV001,NSW001,,7.85,8987.26,WARN_VIB,,
2024-02-25 10:15:00,TRK001,QLD001,103.0,103.37,8988.56,WARN_VIB,,
2024-02-25 10:20:00,EXC006,NSW001,98.5,25.64,8987.71,,-32.44829567015431,151.23755278360036
2024-02-25 10:25:00,TRK012,NSW001,116.6,21.94,8990.74,WARN_TEMP,-32.46564044118016,151.2441085338854
2024-02-25 10:30:00,CNV001,NSW001,68.7,25.83,8991.75,CRITICAL_ENGINE,,
2024-02-25 10:30:00,TRK005,NSW001,63.7,14.19,8988.4,,-32.46036430817735,151.22959243665397
2024-02-25 10:40:00,TRK015,QLD001,,25.31,8991.26,WARN_TEMP,,
2024-02-25 10:45:00,TRK003,WA001,76.8,8.53,8990.74,WARN_TEMP,-22.343406409732548,117.12260148551665
2024-02-25 10:50:00,TRK002,WA001,,10.76,8993.07,CRITICAL_ENGINE,-22.33843392866508,117.11794704720512
2024-02-25 10:55:00,TRK001,QLD001,,29.23,8990.15,WARN_VIB,,
2024-02-25 11:00:00,TRK008,QLD001,103.5,26.18,8993.58,WARN_TEMP,,
2024-02-25 11:05:00,TRK015,NSW001,94.2,15.13,8993.92,WARN_TEMP,-32.45157863599779,151.23794683651
2024-02-25 11:10:00,CNV002,WA001,105.3,86.74,8992.89,CRITICAL_ENGINE,,
2024-02-25 11:15:00,EXC002,NSW001,83.9,5.85,8992.15,CRITICAL_ENGINE,-32.46437063725844,151.2263038615594
2024-02-25 11:20:00,TRK013,QLD001,118.2,10.95,8995.3,WARN_TEMP,,
2024-02-25 11:25:00,TRK007,NSW001,78.5,7.56,8991.23,,-32.44887735607661,151.23635419624816
2024-02-25 11:30:00,EXC004,NSW001,83.1,12.09,8990.27,,-32.46532919836965,151.22758255891722
2024-02-25 11:35:00,TRK012,QLD001,,8.64,8990.55,CRITICAL_ENGINE,,
2024-02-25 11:40:00,TRK003,WA001,119.7,26.0,8995.16,WARN_VIB,-22.33734755253715,117.12237315585575
2024-02-25 11:45:00,CRU001,WA001,,28.39,8995.23,,,
2024-02-25 11:50:00,CRU002,WA001,78.9,20.09,9000.08,WARN_VIB,,
2024-02-25 11:55:00,EXC006,WA001,,85.28,9001.33,,-22.33635854765066,117.12662602865903
2024-02-25 12:00:00,TRK001,NSW001,90.7,9.72,8993.93,,-32.46488896171534,151.22902240300093
2024-02-25 12:05:00,TRK007,QLD001,111.0,29.26,8995.67,,,
2024-02-25 12:10:00,TRK003,NSW001,67.6,28.52,9000.78,CRITICAL_ENGINE,-32.45109235871376,151.24016131377132
2024-02-25 12:15:00,EXC004,QLD001,70.3,17.26,9002.35,CRITICAL_ENGINE,,
2024-02-25 12:20:00,TRK001,WA001,64.7,23.26,9000.33,,-22.337695589005442,117.11413205857829
2024-02-25 12:25:00,CNV003,NSW001,78.5,9.65,8995.53,,,
2024-02-25 12:30:00,TRK005,QLD001,,8.58,8999.82,,,
2024-02-25 12:35:00,TRK013,QLD001,115.7,20.42,9001.29,,,
2024-02-25 12:40:00,TRK005,QLD001,78.6,24.98,8999.14,WARN_TEMP,,
2024-02-25 12:45:00,CNV002,NSW001,75.3,15.75,8996.65,WARN_TEMP,,
2024-02-25 12:50:00,TRK004,NSW001,88.0,10.31,8998.05,WARN_VIB,-32.46168484487456,151.2284326401318
2024-02-25 12:55:00,TRK004,WA001,74.7,21.4,8999.36,WARN_VIB,-22.34139401767939,117.13279735007985
2024-02-25 13:00:00,TRK011,WA001,112.1,23.6,9001.66,,-22.335962050270513,117.12163076477323
2024-02-25 13:05:00,CRU001,WA001,87.2,11.76,8998.75,CRITICAL_ENGINE,,
2024-02-25 13:10:00,TRK015,WA001,94.2,29.13,9007.62,WARN_TEMP,-22.337244964402757,117.11553116578105
2024-02-25 13:15:00,CNV002,NSW001,99.8,19.59,9008.31,WARN_TEMP,,
2024-02-25 13:20:00,TRK003,NSW001,70.8,15.45,9004.39,WARN_VIB,-32.463310188780845,151.2320442365851
2024-02-25 13:25:00,TRK014,NSW001,80.3,9.61,9007.46,,-32.46502235489465,151.24288454687056
2024-02-25 13:30:00,TRK003,WA001,91.8,12.99,9009.85,WARN_TEMP,-22.34758206737901,117.1326375043212
2024-02-25 13:35:00,EXC003,NSW001,,12.64,9005.09,,-32.464870870323594,151.2345455020253
2024-02-25 13:35:00,EXC005,WA001,80.4,11.88,9002.69,CRITICAL_ENGINE,-22.341470567921085,117.12450897980412
2024-02-25 13:45:00,TRK015,NSW001,75.4,10.9,9005.87,,-32.44932268187624,151.23606097653848
2024-02-25 13:50:00,TRK009,QLD001,79.0,28.84,9004.47,,,
2024-02-25 13:55:00,TRK013,QLD001,70.2,29.85,9007.36,,,
2024-02-25 14:00:00,CRU001,WA001,113.9,29.92,9004.23,WARN_TEMP,,
2024-02-25 14:05:00,CNV003,NSW001,87.3,28.54,9004.54,,,
2024-02-25 14:10:00,TRK015,WA001,,9.89,9006.93,,-22.336893344228418,117.11701482099538
2024-02-25 14:15:00,TRK007,QLD001,,28.41,9006.95,,,
2024-02-25 14:20:00,EXC004,QLD001,81.6,23.45,9011.0,CRITICAL_ENGINE,,
2024-02-25 14:25:00,EXC005,NSW001,90.5,101.35,9011.11,,-32.464951192460575,151.2400153391593
2024-02-25 14:30:00,CRU003,NSW001,,25.43,9014.17,WARN_VIB,,
2024-02-25 14:35:00,TRK010,WA001,,112.74,9009.56,WARN_VIB,-22.347629924786833,117.1289816435987
2024-02-25 14:40:00,TRK010,WA001,68.3,29.92,9009.01,CRITICAL_ENGINE,-22.349893582140734,117.11506294356774
2024-02-25 14:45:00,TRK009,WA001,85.5,6.44,9011.2,,-22.352527530000803,117.12750942082756
2024-02-25 14:50:00,TRK012,WA001,80.4,9.76,9009.18,,-22.34011062889584,117.12764904112355
2024-02-25 14:55:00,TRK003,WA001,110.1,22.18,9014.66,CRITICAL_ENGINE,-22.339265915875192,117.11604338094514
2024-02-25 15:00:00,TRK014,QLD001,78.4,28.99,9010.82,WARN_VIB,,
2024-02-25 15:05:00,TRK007,NSW001,115.6,22.73,9016.45,WARN_VIB,-32.45893637997263,151.2340962632001
2024-02-25 15:10:00,TRK007,NSW001,63.0,22.35,9013.4,,-32.46168090088777,151.23874994372588
2024-02-25 15:15:00,TRK005,NSW001,,27.74,9021.34,,-32.44672812292292,151.2317042690012
2024-02-25 15:20:00,TRK008,WA001,60.3,10.41,9017.95,,-22.352265732886142,117.11638615345487
2024-02-25 15:25:00,TRK012,NSW001,98.6,17.13,9022.22,,-32.44774006047735,151.23263468637234
