,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2018,minimum_nights,number_of_reviews,reviews_per_month,availability_2019
2020,3206556,De Pijp - Rivierenbuurt,52.35095675965605,4.89216198301046,Entire home/apt,100,,3,23,0.43,0
2021,3207040,Centrum-West,52.381093123050434,4.885894897914187,Entire home/apt,100,,5,5,0.23,4
2022,3207755,De Pijp - Rivierenbuurt,52.34719090220567,4.892344093731194,Entire home/apt,120,345.0,5,0,,0
2023,3209240,De Pijp - Rivierenbuurt,52.356597336849575,4.887880726825959,Entire home/apt,109,349.0,3,13,0.4,9
2024,3214708,De Baarsjes - Oud-West,52.36910952386236,4.873510299698782,Entire home/apt,130,,3,0,,0
2025,3216852,Oud-Noord,52.395525362628604,4.915718112475751,Entire home/apt,150,,5,1,0.04,0
2026,3217966,De Baarsjes - Oud-West,52.36879723262104,4.866101660023201,Private room,79,113.0,2,176,3.27,228
2027,3218591,Centrum-Oost,52.360942408708326,4.893749152420081,Entire home/apt,150,305.0,2,62,1.14,236
2028,3224028,De Pijp - Rivierenbuurt,52.34266564561921,4.912934344389081,Entire home/apt,104,,2,9,0.18,0
2029,3225605,De Pijp - Rivierenbuurt,52.3555459160072,4.906191202891773,Entire home/apt,340,,4,27,0.51,0
2030,3227864,De Pijp - Rivierenbuurt,52.35356919144538,4.901545452432063,Entire home/apt,200,206.0,2,17,0.4,147
2031,3227959,Slotervaart,52.36437381094709,4.842849975876566,Private room,60,,2,10,0.18,0
2032,3228769,Centrum-Oost,52.371168156643094,4.909714390196399,Entire home/apt,179,,9,3,0.06,0
2033,3229172,Bos en Lommer,52.37910705195018,4.852273859302773,Entire home/apt,105,248.0,4,136,2.59,27
2034,3232023,Bos en Lommer,52.374468928351796,4.8474940304024825,Entire home/apt,109,349.0,3,16,0.3,0
2035,3233235,Zuid,52.35051497172864,4.849911995557275,Entire home/apt,95,18.0,3,36,0.72,79
2036,3234385,Centrum-West,52.38113199090683,4.8845471752963325,Entire home/apt,250,72.0,2,46,0.88,323
2037,3235970,Centrum-Oost,52.3694167949358,4.913372200806711,Entire home/apt,200,304.0,3,78,1.55,292
2038,3237039,De Baarsjes - Oud-West,52.36339675512006,4.866178182201714,Entire home/apt,200,,3,3,0.66,0
2039,3237354,Geuzenveld - Slotermeer,52.38143115621219,4.831526304107267,Entire home/apt,225,53.0,2,37,0.83,319
2040,3244143,Oostelijk Havengebied - Indische Buurt,52.36549365286321,4.941631426386456,Entire home/apt,80,,3,46,0.85,0
2041,3245433,De Pijp - Rivierenbuurt,52.35467062099637,4.9020401739994,Entire home/apt,90,,2,22,0.44,0
2042,3245544,De Baarsjes - Oud-West,52.36107798627914,4.8562636308855875,Entire home/apt,189,363.0,2,14,0.27,4
2043,3248595,Westerpark,52.391003118562786,4.879769337192292,Entire home/apt,109,317.0,2,23,0.57,20
2044,3252415,De Baarsjes - Oud-West,52.3621256675887,4.856871315919982,Entire home/apt,100,,2,16,0.31,0
2045,3252863,Slotervaart,52.3623010593892,4.843814504709121,Entire home/apt,275,,4,1,0.65,34
2046,3253235,Westerpark,52.39108719376234,4.876314741496108,Entire home/apt,130,,2,6,0.11,0
2047,3254077,De Baarsjes - Oud-West,52.365225044004056,4.852870572723699,Entire home/apt,110,25.0,3,34,0.63,284
2048,3255105,IJburg - Zeeburgereiland,52.354110304503145,5.001478322562627,Entire home/apt,190,,3,22,0.41,6
2049,3258033,Oostelijk Havengebied - Indische Buurt,52.36475006804971,4.935837943797887,Private room,49,332.0,2,111,2.05,0
2050,3259374,Noord-Oost,52.39635219951961,4.996203556087988,Entire home/apt,140,45.0,4,40,0.75,6
2051,3260866,Osdorp,52.36103973385596,4.791178746367447,Entire home/apt,190,3.0,2,12,0.44,362
2052,3267105,Zuid,52.352633019465856,4.855038499546928,Entire home/apt,109,32.0,2,39,0.74,339
2053,3270274,Oostelijk Havengebied - Indische Buurt,52.362305748398654,4.94318015436644,Entire home/apt,99,,2,42,0.77,6
2054,3270897,Centrum-West,52.374461061076154,4.880995943903547,Entire home/apt,125,359.0,2,68,1.25,0
2055,3277053,Centrum-West,52.38203829902597,4.883798802704756,Entire home/apt,350,360.0,3,23,0.44,0
2056,3278892,Zuid,52.355012705593474,4.846272552204313,Entire home/apt,85,,7,7,0.13,0
2057,3280105,De Pijp - Rivierenbuurt,52.351650838158896,4.900543891859269,Entire home/apt,160,,2,36,0.69,24
2058,3280939,Zuid,52.35229319708767,4.878138581750375,Entire home/apt,345,184.0,2,30,0.6,134
2059,3281307,Buitenveldert - Zuidas,52.32355972926383,4.8859119433675,Entire home/apt,280,358.0,5,10,0.21,9
2060,3282245,Oud-Noord,52.38611785453529,4.9184799900508365,Entire home/apt,99,350.0,4,49,0.9,0
2061,3284802,Noord-Oost,52.40969216375245,4.945237290592887,Private room,70,320.0,3,193,3.54,84
2062,3285009,De Pijp - Rivierenbuurt,52.35330161005603,4.893694932105129,Private room,80,,2,187,3.45,45
2063,3285500,Oud-Oost,52.35993115131114,4.932271447993688,Entire home/apt,119,302.0,5,8,0.51,65
2064,3285724,Watergraafsmeer,52.35359687820888,4.939048796341803,Entire home/apt,150,,7,1,0.02,0
2065,3286293,Centrum-Oost,52.36121817281507,4.909409267632156,Entire home/apt,800,44.0,4,35,0.65,280
2066,3289842,Centrum-West,52.37665789687969,4.902627942531724,Entire home/apt,90,,2,11,0.21,0
2067,3290611,De Pijp - Rivierenbuurt,52.353447866632436,4.904909400126543,Entire home/apt,169,6.0,3,20,0.37,361
2068,3290970,Bos en Lommer,52.377527682023356,4.845008323014596,Entire home/apt,85,,2,14,0.26,12
2069,3291995,De Pijp - Rivierenbuurt,52.35436396486329,4.899617624772327,Private room,54,,5,96,1.76,33
2070,3294707,Westerpark,52.37520460751946,4.874460965563218,Entire home/apt,240,331.0,1,14,0.86,2
2071,3294817,Oud-Noord,52.38188725799668,4.915921848067928,Entire home/apt,90,363.0,3,90,1.68,48
2072,3298808,Oud-Oost,52.35210014987404,4.914702081128822,Entire home/apt,80,,4,5,0.09,0
2073,3301011,Watergraafsmeer,52.34159598827277,4.94845089357162,Entire home/apt,75,302.0,5,5,0.09,0
2074,3301556,Westerpark,52.376595409660865,4.8752530091621535,Entire home/apt,108,364.0,6,52,0.98,35
2075,3306530,De Pijp - Rivierenbuurt,52.34018249217253,4.897439576908152,Entire home/apt,250,180.0,4,12,0.23,55
2076,3307124,Oostelijk Havengebied - Indische Buurt,52.36597657950769,4.9370675091806815,Entire home/apt,175,,2,43,0.79,0
2077,3307814,De Baarsjes - Oud-West,52.37087335759536,4.871359774761046,Entire home/apt,200,220.0,2,28,0.58,66
2078,3308196,Oud-Noord,52.387535486715144,4.946008431071871,Entire home/apt,175,,3,14,0.34,0
2079,3309733,De Baarsjes - Oud-West,52.3626347564065,4.8778156351918645,Entire home/apt,170,,3,13,0.44,28
2080,3309817,Zuid,52.35464558458378,4.855568915761218,Private room,45,,1,11,0.21,82
2081,3310738,De Aker - Nieuw Sloten,52.343090239562024,4.7957949467755965,Private room,77,86.0,2,196,3.63,274
2082,3311317,IJburg - Zeeburgereiland,52.355453798122724,4.997709638651756,Entire home/apt,110,,1,1,0.02,0
2083,3313574,Centrum-West,52.37538657101396,4.8801555087626864,Entire home/apt,149,,2,13,0.36,1
2084,3314391,Westerpark,52.391617048132495,4.890773976669982,Entire home/apt,130,,4,16,0.3,0
2085,3317378,Oostelijk Havengebied - Indische Buurt,52.37868979805536,4.931689161618898,Private room,90,,60,19,0.36,348
2086,3317436,Westerpark,52.38512834175068,4.874425974240351,Entire home/apt,150,2.0,3,41,0.75,337
2087,3317675,Oostelijk Havengebied - Indische Buurt,52.3767223903405,4.934966864339066,Entire home/apt,94,,60,1,0.02,364
2088,3320016,Centrum-Oost,52.366729583280325,4.926454191038894,Private room,185,1.0,2,35,0.84,364
2089,3321175,Centrum-Oost,52.37207958549357,4.921242111484256,Entire home/apt,100,,2,5,0.09,0
2090,3321612,De Baarsjes - Oud-West,52.37073758364097,4.871044310583497,Entire home/apt,123,217.0,2,45,1.1,18
2091,3322732,Centrum-West,52.38663956895786,4.88758174129808,Entire home/apt,164,,3,10,0.2,0
2092,3322840,Zuid,52.356734509209396,4.872067682530696,Entire home/apt,295,,4,25,0.47,5
2093,3327403,Centrum-West,52.37027988112173,4.8851089836598165,Entire home/apt,90,,2,11,0.2,0
2094,3327727,Noord-Oost,52.40750816719704,4.933180652387999,Entire home/apt,125,,5,2,0.04,0
2095,3328100,De Pijp - Rivierenbuurt,52.35542586035971,4.8974415264688815,Entire home/apt,130,,2,17,0.31,0
2096,3328384,IJburg - Zeeburgereiland,52.34656978670552,5.0018656681114475,Entire home/apt,200,12.0,2,44,0.87,357
2097,3328393,Slotervaart,52.36133593502457,4.844247298572426,Private room,140,,2,7,0.13,0
2098,3329045,Westerpark,52.377519873576574,4.8737522871880765,Entire home/apt,180,320.0,8,19,0.4,31
2099,3329979,Centrum-West,52.378916021878716,4.888865343668292,Entire home/apt,120,,2,17,0.32,0
2100,3331160,Slotervaart,52.36230031754789,4.8447149434334555,Entire home/apt,140,302.0,2,4,0.16,65
2101,3332424,Centrum-West,52.36632195860346,4.880735677814219,Entire home/apt,795,23.0,5,7,0.13,340
2102,3332625,De Baarsjes - Oud-West,52.358310312690975,4.859019819228271,Entire home/apt,240,,2,37,0.71,359
2103,3335705,Oud-Oost,52.35504994601465,4.915589407970552,Private room,65,,2,30,0.56,0
2104,3339869,De Pijp - Rivierenbuurt,52.35099104440147,4.888179625560664,Entire home/apt,90,,2,4,0.07,13
2105,3341765,De Pijp - Rivierenbuurt,52.35583002233492,4.889608742765604,Entire home/apt,89,313.0,2,28,0.52,0
2106,3342050,Centrum-West,52.377522583078296,4.8797442822437,Entire home/apt,75,,10,3,0.06,0
2107,3342156,De Aker - Nieuw Sloten,52.34513559934119,4.789754301663883,Entire home/apt,200,,3,0,,0
2108,3345451,Zuid,52.34612099806208,4.847698083281835,Entire home/apt,80,360.0,4,23,0.46,0
2109,3346374,De Baarsjes - Oud-West,52.360098559982205,4.8592689486633756,Entire home/apt,175,,3,23,0.51,0
2110,3346620,Noord-Oost,52.39951527518427,4.951645129825897,Private room,56,4.0,2,98,1.81,271
2111,3347583,De Pijp - Rivierenbuurt,52.358113956944635,4.900129958582678,Private room,100,196.0,3,291,5.38,39
2112,3348019,Zuid,52.353706397501576,4.8769657835359315,Entire home/apt,150,,3,1,0.03,0
2113,3352506,Centrum-Oost,52.362975257376405,4.884257417933637,Entire home/apt,220,212.0,1,34,0.71,154
2114,3352657,Bos en Lommer,52.37657755893404,4.85953197221496,Entire home/apt,145,230.0,3,28,0.52,42
2115,3352830,De Baarsjes - Oud-West,52.36664243103378,4.8540831510264155,Entire home/apt,97,,25,2,0.06,0
2116,3352949,Zuid,52.35160917134686,4.854060351917209,Entire home/apt,110,362.0,4,6,0.21,0
2117,3357259,Centrum-West,52.385421273204145,4.884874110628608,Entire home/apt,210,,2,9,0.17,0
2118,3357592,Centrum-Oost,52.36043142290519,4.889882752611414,Entire home/apt,48,,2,1,0.03,0
2119,3359242,De Baarsjes - Oud-West,52.36586900390585,4.871995016815023,Private room,75,,3,17,0.32,0
2120,3361724,De Pijp - Rivierenbuurt,52.347929154547714,4.892737953966204,Entire home/apt,150,,3,7,0.13,0
2121,3361812,Centrum-West,52.380278931825686,4.88599905189704,Entire home/apt,70,,3,45,0.84,0
2122,3365308,De Baarsjes - Oud-West,52.36118435581282,4.866712770426108,Entire home/apt,150,359.0,2,47,0.89,37
2123,3367321,De Baarsjes - Oud-West,52.369824369556405,4.852378499841099,Private room,69,78.0,2,223,4.12,111
2124,3368163,Centrum-Oost,52.36365481074087,4.884978613615906,Entire home/apt,150,347.0,4,7,0.14,17
2125,3368170,Centrum-West,52.37716166960917,4.894803341463622,Private room,80,,4,0,,0
2126,3369911,Centrum-West,52.368348479826075,4.883122773711673,Entire home/apt,130,,2,4,0.07,0
2127,3370841,Centrum-West,52.375088615148876,4.89889863440901,Entire home/apt,210,305.0,3,11,1.01,0
2128,3371621,Oud-Noord,52.392304398755684,4.930564025731037,Entire home/apt,275,252.0,3,13,0.27,70
2129,3371858,Centrum-Oost,52.36719688448197,4.927033572611761,Entire home/apt,99,,5,5,0.12,5
2130,3374332,Centrum-West,52.37513740718846,4.8811466034525814,Entire home/apt,149,63.0,3,29,0.54,0
2131,3376088,De Baarsjes - Oud-West,52.36437082601637,4.868734032752196,Entire home/apt,323,,3,36,0.67,0
2132,3377902,De Pijp - Rivierenbuurt,52.35300516198306,4.9058830804086995,Entire home/apt,65,,1,1,0.02,0
2133,3378134,Centrum-West,52.371527031864474,4.897809238381408,Entire home/apt,235,,1,64,1.2,281
2134,3379374,De Pijp - Rivierenbuurt,52.34378814125954,4.907823766630021,Entire home/apt,175,362.0,2,58,1.1,0
2135,3381060,Oud-Oost,52.361733198773564,4.922356721282581,Entire home/apt,104,,5,5,0.09,0
2136,3381145,De Baarsjes - Oud-West,52.36175432035394,4.8636405408150285,Entire home/apt,150,300.0,1,7,0.13,0
2137,3381723,De Pijp - Rivierenbuurt,52.35507261437088,4.89232815540635,Entire home/apt,240,59.0,5,22,0.41,328
2138,3381823,De Pijp - Rivierenbuurt,52.35500984762332,4.905035265507244,Entire home/apt,100,,2,11,0.21,0
2139,3383368,De Baarsjes - Oud-West,52.370748013041236,4.868337470863112,Entire home/apt,100,,15,34,0.71,0
2140,3383408,Centrum-Oost,52.36493261891107,4.8813984155449885,Private room,90,219.0,3,218,4.14,177
2141,3384508,Zuid,52.35441891163546,4.873400168000198,Entire home/apt,245,345.0,3,6,0.12,0
2142,3385173,Noord-West,52.40926610304539,4.908158404353636,Entire home/apt,251,,2,35,0.66,1
2143,3388280,Centrum-West,52.37851309433025,4.8818885518552175,Private room,90,,3,0,,3
2144,3388684,De Baarsjes - Oud-West,52.36120608999057,4.852192620588137,Entire home/apt,150,357.0,3,19,0.35,5
2145,3388764,De Pijp - Rivierenbuurt,52.34698422369579,4.891157463219986,Private room,75,,3,9,0.24,0
2146,3389300,De Pijp - Rivierenbuurt,52.353873786905325,4.897788671325087,Entire home/apt,120,352.0,3,67,1.24,40
2147,3392447,Zuid,52.356515835404274,4.853378713179986,Entire home/apt,110,,2,10,0.25,0
2148,3397690,Centrum-Oost,52.37093259024621,4.918004160833333,Entire home/apt,95,,5,3,0.06,0
2149,3401602,De Pijp - Rivierenbuurt,52.35585336850938,4.896324437969322,Entire home/apt,140,,6,5,0.09,188
2150,3402833,Oostelijk Havengebied - Indische Buurt,52.3743197053505,4.948908840598606,Entire home/apt,350,,4,6,0.13,339
2151,3403515,De Pijp - Rivierenbuurt,52.35192809628965,4.888200244383073,Entire home/apt,250,0.0,5,12,0.23,358
2152,3406871,Watergraafsmeer,52.3331477004931,4.90054543580223,Private room,95,,15,1,0.03,0
2153,3406912,Centrum-Oost,52.36188062158478,4.909435945212088,Entire home/apt,230,,3,32,0.64,0
2154,3407526,Centrum-West,52.37466466409074,4.892440216220303,Entire home/apt,285,31.0,2,28,0.87,344
2155,3407896,Westerpark,52.37318366056827,4.869136062271201,Entire home/apt,145,337.0,3,22,0.41,79
2156,3408419,Watergraafsmeer,52.33182465969525,4.904199692414934,Entire home/apt,190,342.0,2,33,0.65,42
2157,3408746,Bos en Lommer,52.37507293876824,4.8376259738655465,Private room,149,295.0,1,193,3.65,176
2158,3408987,Centrum-West,52.370890286123256,4.887565169626599,Private room,120,,2,3,0.06,0
2159,3418684,De Baarsjes - Oud-West,52.36584012705075,4.857532731092303,Entire home/apt,110,,4,18,0.35,81
2160,3419443,Oostelijk Havengebied - Indische Buurt,52.365339785361606,4.942554622301076,Entire home/apt,160,,3,3,0.07,0
2161,3419746,De Baarsjes - Oud-West,52.37232301219327,4.8601077754087605,Entire home/apt,160,359.0,2,28,0.53,0
2162,3423547,De Baarsjes - Oud-West,52.3727610736353,4.864058647740183,Entire home/apt,95,,3,0,,0
2163,3423633,Centrum-West,52.37589263172266,4.8945524800859115,Entire home/apt,105,,21,0,,0
2164,3424647,Centrum-West,52.37044054797114,4.892057209875676,Private room,180,294.0,3,44,0.83,154
2165,3428190,Centrum-Oost,52.366369138751345,4.9255714592214055,Entire home/apt,170,362.0,1,49,0.92,0
2166,3428641,Slotervaart,52.36472483988573,4.8349240299663325,Entire home/apt,230,312.0,2,30,0.56,42
2167,3428858,Oud-Noord,52.398050643030395,4.915975276267477,Entire home/apt,175,,2,6,0.16,0
2168,3428947,Oud-Oost,52.353238121389296,4.917103240543548,Entire home/apt,125,262.0,2,26,0.49,0
2169,3429535,Zuid,52.347911429116465,4.8628366224451804,Entire home/apt,95,340.0,2,17,0.34,0
2170,3430456,De Baarsjes - Oud-West,52.36104035343686,4.859710354487004,Entire home/apt,100,,6,28,0.53,0
2171,3431653,Oud-Oost,52.35617951455801,4.916054749700288,Entire home/apt,117,,3,19,0.35,0
2172,3432883,Zuid,52.346910153292676,4.860716637304409,Entire home/apt,225,270.0,5,9,0.19,79
2173,3436072,Westerpark,52.390043667232284,4.887342047423648,Entire home/apt,125,60.0,4,71,1.34,55
2174,3436527,IJburg - Zeeburgereiland,52.35557120405592,4.999544812324407,Entire home/apt,230,,4,1,0.05,0
2175,3436828,Bos en Lommer,52.374915688237046,4.846516074442873,Entire home/apt,105,,1,25,0.6,1
2176,3437310,De Baarsjes - Oud-West,52.37340475928863,4.860506354301246,Entire home/apt,95,,2,24,0.45,0
2177,3437329,Watergraafsmeer,52.35451712362871,4.929324731343204,Entire home/apt,250,301.0,3,11,0.22,92
2178,3441679,Oud-Oost,52.34975224857689,4.913256661714975,Entire home/apt,100,,4,1,1.0,10
2179,3443219,Centrum-Oost,52.36167019291665,4.8912949890663535,Entire home/apt,129,344.0,2,16,0.32,0
2180,3443295,Oud-Oost,52.359820671236704,4.908867461743669,Entire home/apt,84,,3,3,0.06,0
2181,3444136,Watergraafsmeer,52.3474120985066,4.914452717569311,Entire home/apt,100,,3,25,0.47,0
2182,3444976,De Pijp - Rivierenbuurt,52.355697299880894,4.8982310011360415,Entire home/apt,175,,6,2,0.04,0
2183,3445095,De Baarsjes - Oud-West,52.363751488836314,4.850903583400085,Entire home/apt,120,30.0,999,4,0.08,365
2184,3447998,Noord-Oost,52.386734721980496,4.959109987358877,Entire home/apt,130,,4,5,0.12,0
2185,3450398,Oostelijk Havengebied - Indische Buurt,52.3714816378747,4.939537593030174,Entire home/apt,150,,4,15,0.28,0
2186,3452023,Centrum-West,52.377748797181034,4.890974691284458,Entire home/apt,145,361.0,4,21,0.4,0
2187,3452556,Centrum-West,52.369597065223296,4.89693380123891,Entire home/apt,131,,3,10,0.19,0
2188,3455123,De Pijp - Rivierenbuurt,52.345050433073986,4.8978201160527215,Private room,90,271.0,2,0,,0
2189,3456645,Zuid,52.35131813541497,4.885977873199203,Entire home/apt,155,29.0,1,46,0.88,324
2190,3459981,De Baarsjes - Oud-West,52.36191636990178,4.875257773718082,Entire home/apt,245,340.0,3,25,0.48,10
2191,3462747,De Baarsjes - Oud-West,52.368117080849885,4.872586961556274,Private room,95,280.0,1,218,4.29,120
2192,3462884,Noord-Oost,52.40383082087025,4.938426697218918,Private room,54,284.0,4,183,3.4,56
2193,3463316,Zuid,52.34555323003645,4.8675968385274775,Entire home/apt,91,,5,0,,0
2194,3465303,De Pijp - Rivierenbuurt,52.35038616325885,4.889197134845936,Entire home/apt,135,219.0,3,11,0.21,0
2195,3465890,Oud-Noord,52.3915872895906,4.912179167587941,Entire home/apt,149,,4,46,0.87,0
2196,3466962,Centrum-West,52.374581145343974,4.881161484408687,Entire home/apt,288,,3,79,1.47,0
2197,3467229,De Baarsjes - Oud-West,52.36825518467926,4.8666355414870655,Entire home/apt,130,,2,8,0.3,0
2198,3470189,Oud-Oost,52.355422946059655,4.919521215145503,Entire home/apt,175,,2,8,0.15,0
2199,3470249,Westerpark,52.38649964060579,4.882372255947948,Entire home/apt,175,34.0,3,19,0.36,144
2200,3480325,De Baarsjes - Oud-West,52.36239885784446,4.8730793404121995,Private room,110,101.0,2,129,2.67,70
2201,3481494,De Baarsjes - Oud-West,52.37117774831054,4.850064965261142,Entire home/apt,100,,2,11,0.21,0
2202,3482881,De Baarsjes - Oud-West,52.371697589182,4.863766013091525,Entire home/apt,134,,3,8,0.21,0
2203,3483727,Oud-Oost,52.363316805939704,4.923693410270741,Entire home/apt,160,,3,9,0.31,0
2204,3484708,Slotervaart,52.354463066755464,4.841419599259772,Entire home/apt,129,350.0,4,46,0.89,11
2205,3485635,IJburg - Zeeburgereiland,52.34995827865973,5.007141962629014,Entire home/apt,85,,5,4,0.1,0
2206,3487213,De Pijp - Rivierenbuurt,52.34160407246742,4.9027080384724995,Entire home/apt,64,,1,0,,0
2207,3487507,Bos en Lommer,52.37319573129782,4.844470884532342,Entire home/apt,81,,1,70,1.34,0
2208,3489193,Centrum-West,52.37629549812524,4.896156148592015,Private room,175,45.0,1,273,5.06,289
2209,3489363,De Pijp - Rivierenbuurt,52.350865621420404,4.9065687207199975,Private room,85,,7,95,1.77,0
2210,3492282,De Baarsjes - Oud-West,52.36665088502738,4.8736520350893615,Entire home/apt,130,106.0,5,32,0.61,230
2211,3496413,Westerpark,52.38338517117976,4.8716204753672425,Entire home/apt,105,,3,18,0.34,4
2212,3497617,De Pijp - Rivierenbuurt,52.357409593695095,4.897811423481876,Entire home/apt,90,337.0,3,21,0.4,0
2213,3497636,Centrum-West,52.36892140388075,4.878365128582853,Entire home/apt,175,,2,12,0.23,0
2214,3500433,De Baarsjes - Oud-West,52.36570955868838,4.867117017493138,Entire home/apt,300,49.0,2,44,0.86,260
2215,3501084,Centrum-West,52.38046307585212,4.886318858327766,Entire home/apt,195,299.0,2,51,0.95,11
2216,3504128,Oud-Oost,52.35799100065507,4.915237836523708,Entire home/apt,100,286.0,2,22,0.42,117
2217,3505002,Zuid,52.350612332123966,4.8762138256669045,Entire home/apt,200,337.0,5,7,0.16,12
2218,3505863,Zuid,52.35617832154308,4.872132187023793,Entire home/apt,125,,2,0,,0
2219,3508800,De Pijp - Rivierenbuurt,52.33382410790579,4.901956884906612,Private room,49,93.0,1,398,7.47,241
2220,3509385,Centrum-West,52.36960169903082,4.882595684442605,Entire home/apt,150,,4,6,0.19,0
2221,3510339,De Baarsjes - Oud-West,52.36267836668233,4.853018045555284,Private room,70,,2,6,0.63,0
2222,3511360,Centrum-Oost,52.3645852611674,4.9153340538514385,Entire home/apt,118,90.0,3,21,0.76,0
2223,3517600,Centrum-West,52.37569363609464,4.89874012602882,Entire home/apt,159,31.0,4,33,0.64,214
2224,3519739,Westerpark,52.390713768446716,4.876309563702876,Entire home/apt,90,,4,10,0.19,3
2225,3519982,IJburg - Zeeburgereiland,52.35979504433132,4.992020266650832,Entire home/apt,92,,4,3,0.06,0
2226,3520642,De Baarsjes - Oud-West,52.361897904153004,4.875935415633036,Entire home/apt,180,,4,22,0.42,2
2227,3520841,Oud-Noord,52.384042734531434,4.9146379055405385,Entire home/apt,115,364.0,3,14,0.29,0
2228,3521399,Watergraafsmeer,52.3505850049679,4.9228667487332425,Entire home/apt,99,,2,81,1.53,0
2229,3522143,Bijlmer-Oost,52.32458474291976,4.978723905390833,Entire home/apt,50,,3,3,0.07,0
2230,3525634,Westerpark,52.379158044816506,4.870560919149533,Entire home/apt,119,18.0,1,83,1.54,53
2231,3525673,De Pijp - Rivierenbuurt,52.35131264738428,4.89165752107126,Entire home/apt,99,,1,0,,0
2232,3526216,Oud-Oost,52.356747762699506,4.916720520100771,Entire home/apt,127,126.0,1,87,1.7,1
2233,3526459,Osdorp,52.351964540841465,4.8018139109301154,Entire home/apt,90,60.0,3,36,0.68,0
2234,3526464,Bos en Lommer,52.378177569191216,4.854895653906731,Entire home/apt,60,,2,9,0.17,0
2235,3527592,Slotervaart,52.35583253290393,4.838843679919458,Entire home/apt,115,,5,37,0.7,90
2236,3529343,De Baarsjes - Oud-West,52.366042718943035,4.86954618264117,Entire home/apt,135,361.0,2,22,0.41,0
2237,3532705,Oud-Noord,52.3909654163362,4.907947218706043,Entire home/apt,135,359.0,5,12,0.23,8
2238,3533145,De Baarsjes - Oud-West,52.36143509385328,4.864990255224713,Entire home/apt,100,,2,3,0.57,0
2239,3535268,De Baarsjes - Oud-West,52.37171016985236,4.857165582822229,Entire home/apt,85,,3,14,0.27,0
2240,3536467,Centrum-West,52.37457037524128,4.881779088992936,Entire home/apt,119,,1,12,0.23,0
2241,3536569,Westerpark,52.38778135388213,4.878909764169049,Entire home/apt,69,,1,39,0.73,43
2242,3537461,De Baarsjes - Oud-West,52.37042443477088,4.866969884104507,Entire home/apt,150,,2,34,0.66,1
2243,3539439,Centrum-West,52.36685108157936,4.890557112802877,Entire home/apt,125,,4,6,0.11,0
2244,3542831,Centrum-West,52.37305205051579,4.8944935336569335,Private room,125,210.0,1,12,0.29,15
2245,3542982,Oud-Oost,52.35649052453138,4.925102920095464,Entire home/apt,160,,3,3,0.12,0
2246,3544468,Bos en Lommer,52.373914984776675,4.848196263044104,Entire home/apt,140,,3,10,0.53,32
2247,3546352,Oud-Noord,52.391087116564094,4.9436044687666785,Entire home/apt,110,,2,5,1.09,3
2248,3548748,Zuid,52.35542456569331,4.868390824199475,Entire home/apt,150,,3,6,0.12,0
2249,3556101,Westerpark,52.37650678895058,4.874786787712692,Private room,87,,3,1,0.02,0
2250,3556151,Westerpark,52.376440981098135,4.873472240939892,Private room,77,,1,0,,0
2251,3557029,Bos en Lommer,52.373488583454225,4.848181445456006,Entire home/apt,120,,2,32,0.62,0
2252,3558869,Centrum-West,52.3708717944732,4.890495026194563,Private room,180,321.0,3,45,0.84,59
2253,3561418,Noord-Oost,52.386550947886974,4.955695705146791,Entire home/apt,125,361.0,5,16,0.56,0
2254,3565477,Westerpark,52.39094419614683,4.8767626735024105,Entire home/apt,120,297.0,1,45,0.9,132
2255,3565797,De Baarsjes - Oud-West,52.37047490392514,4.872756421951925,Entire home/apt,200,352.0,3,4,0.08,0
2256,3566735,Osdorp,52.349686866440656,4.799003412605021,Private room,60,,1,0,,0
2257,3566834,Zuid,52.35590133499546,4.881235574891128,Private room,110,11.0,1,109,3.36,341
2258,3568357,Noord-West,52.40404201541715,4.900853956913756,Entire home/apt,75,,2,22,0.42,0
2259,3570490,Oud-Oost,52.358637633659846,4.9139118680456,Entire home/apt,139,,2,16,0.3,8
2260,3572825,Westerpark,52.384471343666924,4.8662294550005845,Entire home/apt,200,,2,10,0.19,0
2261,3572884,Centrum-Oost,52.364882732913905,4.894167126844664,Entire home/apt,220,209.0,7,45,0.92,250
2262,3573440,De Pijp - Rivierenbuurt,52.349007438423435,4.88715859402598,Entire home/apt,108,,5,14,0.48,1
2263,3574552,Oud-Oost,52.3549131048874,4.917501400192373,Entire home/apt,110,357.0,2,26,0.59,0
2264,3577411,Centrum-West,52.37602572515415,4.878612249559584,Entire home/apt,190,363.0,4,2,0.05,13
2265,3580919,Bos en Lommer,52.38366700360275,4.847544761162434,Private room,40,,3,3,0.06,0
2266,3580990,De Baarsjes - Oud-West,52.361098536563254,4.8618915909063665,Entire home/apt,95,284.0,2,24,0.45,96
2267,3581858,De Baarsjes - Oud-West,52.36069105387715,4.864295258925682,Entire home/apt,95,,3,19,0.36,0
2268,3582360,Noord-West,52.408300403518496,4.891539891443221,Private room,80,,2,0,,0
2269,3583322,Oud-Oost,52.35739670093172,4.90868054601071,Entire home/apt,200,361.0,2,34,0.64,9
2270,3589859,De Pijp - Rivierenbuurt,52.35412180781499,4.906827023138491,Private room,119,17.0,3,16,0.31,318
2271,3590060,Centrum-Oost,52.3693822223606,4.90654350808225,Entire home/apt,235,358.0,3,3,0.19,35
